Fixed_effect,Coefficient,Std_error,Lower_95_CI,Upper_95_CI,p_value,Signif
allor_1740,-0.22530537217151192,0.04306308020531109,-0.303819212763049,-0.13777457514274324,1.6769973115921906e-7,***
allor_1750,-0.1960651165312095,0.03494170299334771,-0.2591565999445835,-0.12270598205960358,2.0092064561258188e-8,***
allor_1760,-0.1668248608909071,0.03333199459674487,-0.2256383099203493,-0.1004400151703357,5.587745061204961e-7,***
allor_1770,-0.13758460525060467,0.03904774825691458,-0.2087242144955706,-0.055865214174851345,4.2589268337127524e-4,***
allor_1780,-0.10834434961030226,0.049618917244224126,-0.20072195954864253,-0.0067711747124038,0.028996868527535257,*
allor_1790,-0.07910409396999984,0.0626334796850597,-0.19832820581595828,0.04687805125548875,0.2066006032134163,
allor_1800,-0.04986383832969743,0.07686009452794247,-0.20000037199850737,0.101381560426045,0.516492814233499,
almen_1730,-0.368624911818225,0.0701489731346959,-0.475794359883854,-0.19737659438372043,1.4811555734676532e-7,***
almen_1740,-0.33299440737730635,0.052156246457372865,-0.40926606318527337,-0.1999099920512121,1.7189695476559506e-10,***
almen_1750,-0.2973639029363886,0.03808188569158157,-0.3517926766968876,-0.20688862248687193,5.7854532873911774e-15,***
almen_1760,-0.26173339849546995,0.033327861494036534,-0.31232041703697855,-0.18324127917248562,4.052595159989663e-15,***
almen_1770,-0.2261028940545522,0.04125315801655933,-0.29601076284175176,-0.13684513943697,4.232569181235097e-8,***
almen_1780,-0.19047238961363355,0.05677552378928157,-0.29825778030563227,-0.07573754741006218,7.941296621997365e-4,***
almen_1790,-0.1548418851727149,0.07533695983639022,-0.3077722032681627,-0.012874581894303943,0.03984769056090632,*
almen_1800,-0.11921138073179716,0.09517570747762794,-0.32134067281157647,0.05409730332768547,0.21037316205534193,
amor_1730,-0.1897885104347662,0.026020797330367704,-0.23736325986911516,-0.13569814453466295,3.0150308135022874e-13,***
amor_1740,-0.19529158789111745,0.019786314486106796,-0.23189596378752175,-0.15404449880355284,5.614582604118732e-23,***
amor_1750,-0.2007946653474686,0.015088838613509119,-0.2295681450921267,-0.17088074736525974,2.093810294921973e-40,***
amor_1760,-0.20629774280381985,0.01362374115257197,-0.2319325524529981,-0.17912913920147835,8.490006608839391e-52,***
amor_1770,-0.211800820260171,0.016287972796097058,-0.24336797743146266,-0.18019094144286196,1.168540124147012e-38,***
amor_1780,-0.21730389771652225,0.021604357318533402,-0.25985283156359584,-0.17556514030384474,8.44124975846902e-24,***
amor_1790,-0.2228069751728734,0.028106172187149444,-0.2780958344170201,-0.16888674523421823,2.239030233660632e-15,***
amor_1800,-0.22831005262922466,0.03514148598746037,-0.29722467340083736,-0.1604351941707651,8.200227334173737e-11,***
ancor_1730,-0.19296443424846763,0.038533918325591124,-0.2616362263665785,-0.10789895028696063,5.509817712453927e-7,***
ancor_1740,-0.19370221108783442,0.030160611853018948,-0.24995068853652097,-0.12383473473186023,1.341804438535782e-10,***
ancor_1750,-0.19443998792720119,0.023674547935824623,-0.2346459329933565,-0.1375203999161658,2.156592796013456e-16,***
ancor_1760,-0.19517776476656798,0.020912388657800488,-0.22819499679686883,-0.14367449263994062,1.028025001871623e-20,***
ancor_1770,-0.19591554160593475,0.02324207059571501,-0.23114418660283106,-0.1407680062665213,3.4759130031791846e-17,***
ancor_1780,-0.19665331844530154,0.02948019264810783,-0.24238044119200522,-0.13038209430733302,2.5459809283263007e-11,***
ancor_1790,-0.1973910952846683,0.037735815061489715,-0.257028601913544,-0.1115994170004972,1.6871528060499728e-7,***
ancor_1800,-0.1981288721240351,0.04695661598680649,-0.27788836350265733,-0.09146990855753763,2.4495041170250154e-5,***
barbar_1730,0.006361668578734103,0.05466867213110957,-0.09333461108091756,0.12038747134064416,0.90736111947639,
barbar_1740,0.010693749040217804,0.0418775899440978,-0.0673970800366443,0.10055065858245268,0.7984471337212801,
barbar_1750,0.015025829501701393,0.03145979861605647,-0.04388945514189957,0.08138972046883021,0.6329206822858436,
barbar_1760,0.019357909963184983,0.026393614396085268,-0.030803434332420738,0.07095021603768673,0.46329525194072035,
barbar_1770,0.023689990424668572,0.02957100599075439,-0.0347261137898883,0.08277296916179262,0.42306088481197235,
barbar_1780,0.02802207088615216,0.0390279831942519,-0.04883021469919063,0.10337464369406835,0.4727576193347431,
barbar_1790,0.03235415134763575,0.05140856068405307,-0.07250723833445302,0.12934911006126198,0.5291177328522778,
barbar_1800,0.03668623180911934,0.06506469329437209,-0.09620802764589816,0.15759485293078646,0.5728614037573561,
bel_1730,-0.2925213109621567,0.04808155009549955,-0.3643596120705976,-0.1746224862613704,1.1732471008256333e-9,***
bel_1740,-0.2984729690328356,0.036868740571248955,-0.3497520281394477,-0.20525100247282377,5.700319040886473e-16,***
bel_1750,-0.3044246271035147,0.030556648272457097,-0.3453159538551219,-0.22374378025081137,2.2210454591578472e-23,***
bel_1760,-0.3103762851741936,0.032172187159032625,-0.3543000227802621,-0.22955952766257834,5.044335513215765e-22,***
bel_1770,-0.3163279432448727,0.040783901850577835,-0.3775070916632449,-0.22244311677639783,8.751462103104344e-15,***
bel_1780,-0.32227960131555156,0.05308992205995298,-0.41345203670320674,-0.2005545515111919,1.275540620610004e-9,***
bel_1790,-0.32823125938623043,0.06708717574260202,-0.4498579224580889,-0.18446573123567664,9.950842837050146e-7,***
bel_1800,-0.33418291745690953,0.08191321397990818,-0.4859463307180992,-0.16628247498613702,4.509012088350555e-5,***
bell_1730,-0.15546224434361067,0.04985850481354841,-0.2566425629283744,-0.058598510576543174,0.0018204035186660185,**
bell_1740,-0.13561339313057363,0.0359737610868048,-0.20717186557544756,-0.0675261328504743,1.633873601988962e-4,***
bell_1750,-0.1157645419175366,0.026353545887101492,-0.16727956501536145,-0.06337009696959399,1.119257450907732e-5,***
bell_1760,-0.09591569070449957,0.026211909211688155,-0.1473815628046878,-0.04320841732707835,2.5296344368016155e-4,***
bell_1770,-0.07606683949146253,0.035661967105379486,-0.1405002515686471,-0.003674497362775921,0.03292503983271272,*
bell_1780,-0.05621798827842506,0.04948378038038041,-0.14769032451033356,0.0415536424079751,0.2559192361175306,
bell_1790,-0.036369137065388024,0.06494359131775393,-0.15828708424627624,0.0942350692585259,0.5754718134284882,
bell_1800,-0.01652028585235099,0.0811101257264858,-0.16820141223993085,0.14723857431192644,0.838605735875968,
