boot_t
2660.3533206231805
2317.6584989655385
2230.60104859079
2062.189354877977
2267.035917695597
1723.4422322958853
2375.403123159209
2468.824022801651
2779.353919293455
2285.7797338470264
2794.341228675534
2801.9033168171736
1982.8696704417525
2618.7988319611322
2393.2909562473797
2423.9634875960182
2182.4390729228326
2094.417699278987
2469.5739662284614
2659.6132041568926
1885.3501390890888
2381.9345023426285
2089.8734722478257
2348.539277093514
2746.8063999298756
2479.6989942875953
2342.8170047915482
2117.8269647378474
2057.1796563560783
1889.297940598175
2043.4009227924253
2457.5473182566493
2411.0616054689017
2095.2364835334592
2676.1829254255135
2473.581650317763
2343.516120518616
2624.1441223181464
2028.7639183668216
2330.1822314659075
2413.14223426822
2280.142995269329
2434.410212382427
2543.7050756868994
2169.6249583754397
1884.2561254802858
1887.9458418034046
2283.877184530167
2125.3305720696226
2659.837595113815
2226.9178774352476
2139.516666738622
1568.2545663012133
2124.8108513978514
2123.1485749601125
2836.954263818465
2165.964641626706
1706.5597843005962
2538.8968255114305
1934.258303207971
2434.0479489450227
2046.0645636118716
2545.5545873339142
2463.41442984053
2330.8557303535345
2471.199491225503
2055.575613740104
2118.3280903185223
2500.8825697414723
2415.1373974970047
2144.310656168891
2290.2644681278325
2628.0603179159807
2346.3192119331943
1601.4236637857248
2335.3496284414578
2430.8599868685124
2313.0982707762014
2509.22630731565
1632.4503422313428
2502.364119038888
2147.064803032001
2361.330533964734
2354.786756093148
2555.3311812857573
2332.719376910114
2548.5363561134873
2527.44279786307
2315.1017637793557
2210.5430581106193
2457.1387365181436
2647.0066948006424
2101.2974179829616
2479.3044989326445
2445.8975238366693
2460.9787920010567
2392.7360467091203
1955.4986005360552
2240.671995129218
2095.2004085755034
1975.0920274123928
2500.180750973639
2128.879010856821
2524.8349575900647
2643.4782280961226
2493.591806191005
2450.1478819986078
2249.1255743021757
2089.148170099259
2322.915442619429
2649.838948286648
2994.4180133807968
2269.3114096027566
1979.5793040227727
2501.1994333208568
2221.840485994311
2563.099741525104
2127.6804333902255
2197.3049423679186
1986.297748604833
2873.0345354284655
2265.120291769068
2645.7842399226065
2435.319504784042
2362.7800416765676
2437.8044885858253
2158.6110722206504
2011.7987046644848
2073.1071006731945
1658.139284464196
2305.5280089168227
1815.2035315526155
2916.978826985418
2003.6611569223605
2682.0416710724385
2030.5066342545033
2941.9768644816068
2398.48914144421
2237.6609268252214
2172.3596861989354
3101.8995943300106
2279.5962090894172
2160.189137013891
2416.6719968994876
2118.5085074082454
2233.362458145668
3060.305439374337
2451.9477953355963
2416.0967240579484
1922.7406027908
2723.0275021256966
2147.038866994393
2389.357133819314
2812.218194457222
2413.712157466347
1828.025069760828
2786.2489527186844
2087.069654733292
2355.6190831508866
2581.5445909768023
2616.812219639687
2183.454846372246
2130.306069033628
2324.0747306774283
2562.9285613097163
2733.5476843134093
2489.178355411641
2162.9498519199988
2740.5521002327732
2585.2958192557417
2550.3782948687294
2186.847913234975
2288.2887307673373
2182.7682175897644
2681.5734157302795
2498.851840334348
2346.5048883612617
2783.394117179603
2152.645088167599
2231.1419276226807
2286.4994127379177
2596.595806986341
2447.9962270911783
2227.202360558542
2473.4792771240463
2310.939188821969
2109.6745344336086
2243.7569352680002
2624.9270686289965
2289.5635298607376
2297.143866870698
1912.245660739718
2326.1111195039266
2278.6554136496416
2096.3546058997745
2616.7767189994775
2564.535486912937
2019.1255863560655
1851.165233817679
2336.8650759564625
2814.325043727644
2219.197888326744
2244.803704845792
2212.4841020126623
2128.3689567760302
2333.6780854079407
2053.7119722027855
2159.974194983937
2184.533243085112
2717.5705825373007
2376.0653375468537
1958.369598263249
2897.747361849586
2649.2441857701633
2314.7512415395904
2443.324437293544
2180.4254465623526
2354.6465619222727
1991.7194422275497
2346.561911154975
2338.0862358685263
2361.86275953328
2605.4394103660015
1882.1282581064297
2408.943632630515
2560.3658153639553
2255.7594103624724
2450.6271600957116
2265.3744568999246
2254.181872081579
2555.680428193562
2809.9128348438244
2484.0794339140994
2580.795947804145
1824.1980969158758
2249.8560828392365
1798.3720412785624
2167.42460731318
2616.1745462518884
2510.1115663872915
2365.615608597538
2049.285949324054
2679.5310733031365
2000.5359910920233
2067.0817030194594
2695.538120068377
2128.8848249767325
2339.4075610882282
2237.7939204726863
2137.2672349176282
2535.6412756503705
2331.8405464597454
2064.1562338682124
2342.134210569551
2340.823438379477
2572.1451314197766
2434.706269015427
2279.4625868319854
2628.3326290154364
2858.143880326854
2055.6129224554315
2134.996437375594
2143.306375929591
2798.018287453844
2131.717130909994
2545.5369231088407
2639.793381417883
1928.8859887143044
2591.2077411993523
2662.6043086948775
2286.913702115562
2144.903490883473
2462.2209822081204
2265.4531075173436
2553.4693519050343
2665.533882804084
1860.2411716688075
2387.631151394802
2125.529977354483
2711.3249063868425
1924.736435027211
2637.9185133814753
2697.2703167588334
2569.063287768935
2562.1966926740133
2436.2554496965895
2584.4530333063303
2146.326297474705
2369.6256278495275
1946.3419811448402
2170.575885041151
1881.6485605829366
2292.8705464782834
2312.2955076004873
2388.184113789961
2621.001241758393
2252.595130896676
2322.289106088341
2016.617722246665
2555.060957102716
2682.4140339779115
2567.0625663920946
2525.006431717062
2281.755980769638
2745.81467992338
2098.332164099702
2578.6645093580737
2200.113104090604
2086.600405264835
2225.3008816723013
2584.0410157884617
2272.541105049182
2107.9930450961547
2334.0445928142
2448.0843575417966
1932.916025438244
2169.9090347697347
2468.8189943227626
2156.1244359674165
2784.5824350124603
2131.0646772881446
2076.6777571414277
2524.941176573775
2395.5586506720574
2138.619670866785
2522.401107233207
2819.452418405999
2072.183838138808
2677.6092820502527
1514.7152913552854
2223.3564786802744
2322.9417482852587
2612.089210022037
1961.845390100716
1739.7428016465128
2302.8170231387485
2278.5267468469538
2508.685037367468
1830.243600066009
2050.9619129056955
2258.380119239446
2238.7534036379802
2824.901009768728
2431.089130607783
2743.5325471878896
2303.2462527624302
2092.350180137568
2167.490179660759
1836.8801367290143
2250.726180013182
2498.316984405814
2113.12359716864
2497.4077468401665
2227.1341862850386
2395.212090413115
2653.5233504237112
2491.2537570706045
2242.291487424678
2449.678929134694
1996.0293204100017
1859.687011652888
2372.5139472707233
1972.9630236878147
2707.158768040332
1898.5029457686323
2461.7050288070604
1718.618750839465
2261.3808729467564
2088.886837676546
2901.111021941324
2007.1485855235078
2266.871298458849
2434.199626462825
2562.579743791517
2366.641782791441
1945.351883479132
2273.1820860567677
2751.394724177706
2349.2782455929846
2491.4559155775933
2120.144159549789
2923.3656016742025
2030.0370768435096
1931.2199829968158
2278.8266994468286
2264.4977783172217
2544.6390656760923
2721.701631869655
1861.4049916491495
2597.425829421787
2120.4876842478843
2784.4935146979697
2420.975479782297
2242.9891963931004
2812.6559290401055
2506.885648538635
2106.9083962281293
2519.751495596778
2066.839757514943
2241.952167986994
2092.1964269255986
2652.929901678188
2316.9058855345793
2153.2262298071
2615.919254157765
2680.194903607058
2395.8812740343856
2410.4099110368697
2096.1259192419384
2004.9097018999164
2094.336387310759
2179.1882588990266
2545.4626590461266
1822.8709512505302
2100.5996680196695
1976.500833989383
2453.811981509658
1991.2355913028005
2422.049742825082
1572.3365965750127
2161.6955780503486
2222.9195816618594
2115.1991580540343
2277.5522873468435
2396.519382239174
2274.7788295732025
2352.2668006360473
2269.128834877527
1979.2790772104636
2268.969538429272
2103.6927031902014
2495.08475056279
2235.479004251072
2551.645460068714
2356.7661926839064
2357.370369740296
2517.321030538951
2309.628888167441
2253.5705329569464
2526.1457656520506
2434.811403866799
1832.2574726426828
2329.060215202102
2706.5925601734198
2315.983116633797
2605.001562343401
2182.424184948104
2008.2542291723512
2499.1535355236265
2203.3960625884356
2764.0888788679877
2581.5457569676073
1971.2476021373586
2993.3887764071405
2035.8943101968325
3002.7230038299313
2637.8182008633594
2152.4912104747345
2478.5934903171
2270.5712695317197
2170.9067042061943
2361.6062156023254
2203.1012177643133
2217.2199794716435
1813.5607856514835
2472.8627615314326
2346.959753890187
2527.0355592149717
2602.8114690543734
2083.131336691091
2125.0465597265575
2154.2552919902228
2192.152329762117
2111.9310783420224
2048.979174012973
2516.5699918164755
2566.864003102106
2511.541392216852
2618.0730510942667
2576.8552011902502
2011.7503617338662
