Fixed_effect,Coefficient,Std_error,Lower_95_CI,Upper_95_CI,p_value(not meaningful since it is tested vs 0),Signif(not meaningful since it is tested vs 0)
imper_1780,2.055546467513256,0.09305759874924904,1.9042449312028071,2.2842193228465058,4.03494537984998e-108,***
imper_1790,1.9262791943439872,0.11956210640424052,1.7327490710507587,2.218308966384326,2.131355361773121e-58,***
imper_1800,1.7970119211747182,0.14958214286804877,1.5521797559034827,2.1500600781396106,3.0162915205006533e-33,***
infedel_1730,3.063952184809491,0.10670100685523969,2.8490150650648336,3.2583068596899034,2.457239971831744e-181,***
infedel_1740,2.9468478855121205,0.08001584667213583,2.777424709014923,3.0905554836715745,6.507852803681769e-297,***
infedel_1750,2.8297435862147537,0.0604205111760094,2.6962078355704753,2.9395205121474572,0,***
infedel_1760,2.7126392869173834,0.05594114961507735,2.5988047956137557,2.811402887988634,0,***
infedel_1770,2.595534987620013,0.0695618995364369,2.457201155633718,2.729226644118959,1.025473729252984e-304,***
infedel_1780,2.478430688322643,0.09369618514834456,2.2886168488170595,2.6604549291092985,3.480882937825466e-154,***
infedel_1790,2.3613263890252725,0.12226922733444864,2.120784637853865,2.60108846798928,4.215299456514263e-83,***
infedel_1800,2.244222089727902,0.15281107417968093,1.9402275878644704,2.5408542777158982,7.896104784303368e-49,***
infel_1730,2.370716347700334,0.13421042224253124,2.155332438883308,2.6534935213722344,7.91621130838925e-70,***
infel_1740,2.2768198715703356,0.10263760571726976,2.113380316352616,2.494624067070686,5.001585196531838e-109,***
infel_1750,2.182923395440337,0.08015701981104058,2.0507619943151596,2.358630820661307,2.635798112492336e-163,***
infel_1760,2.0890269193103386,0.07539526902505202,1.9662424601245396,2.255487504734918,5.644654647767294e-169,***
infel_1770,1.99513044318034,0.09117222387597544,1.8415377783794704,2.188469163167023,3.764110634669828e-106,***
infel_1780,1.9012339670503415,0.11961994511945157,1.6833408075652454,2.153806639245834,6.978297097964528e-57,***
infel_1790,1.807337490920343,0.15386395673785608,1.5078257377012527,2.11849350154607,7.374908428975478e-32,***
infel_1800,1.713441014790341,0.19080862701784645,1.332469563910261,2.0895689390693586,2.7103071437478566e-19,***
ingann_1730,2.5991547272015225,0.1087567273262122,2.394088331091901,2.8186385289986227,3.152383207002847e-126,***
ingann_1740,2.4934263013175446,0.08561901820236967,2.3312397603529513,2.6667710704217917,1.8719161351176907e-186,***
ingann_1750,2.3876978754335667,0.06758925213871171,2.2587986944413436,2.520147643204476,2.2944260988716522e-273,***
ingann_1760,2.2819694495495852,0.0595071249423629,2.1690018792592975,2.399164575224454,0,***
ingann_1770,2.1762410236656073,0.06518426973315447,2.0587894737947723,2.3114706313553124,2.1901215828851485e-244,***
ingann_1780,2.0705125977816294,0.08180452499639795,1.9239967356278243,2.237014786082609,2.4485236044928026e-141,***
ingann_1790,1.9647841718976515,0.10425963642096092,1.774947999773523,2.1734140332646135,3.223030627930155e-79,***
ingann_1800,1.8590557460136736,0.12955023524053763,1.6254350632473062,2.1248915721985884,1.064202617843888e-46,***
ingrat_1730,2.568208526225579,0.1282322722947607,2.331665881413824,2.817728727151186,3.153694691531991e-89,***
ingrat_1740,2.428857404518471,0.09882307143179994,2.2382206526994737,2.638041938231169,2.1803398776394238e-133,***
ingrat_1750,2.289506282811363,0.07494177441984863,2.1526749310060636,2.4464556694888633,5.574240051647282e-205,***
ingrat_1760,2.150155161104255,0.06320068018479053,2.0406291151759457,2.2917468852325076,1.0871715613747427e-253,***
ingrat_1770,2.010804039397147,0.07000120509740325,1.8877240649531533,2.1588829271611387,1.8447466952293274e-181,***
ingrat_1780,1.8714529176900392,0.09128963671195714,1.7091059631177659,2.0570777309144956,2.145501435093384e-93,***
ingrat_1790,1.7321017959829348,0.11956259090349859,1.5194512889704503,1.9841087834024187,1.464245445102352e-47,***
ingrat_1800,1.5927506742758268,0.15094507223741183,1.3268970437256082,1.9068629886135409,4.980339671329572e-26,***
lagn_1730,2.3506442133530197,0.12398969709390067,2.1391196426523535,2.6325534359432856,3.765408659652347e-80,***
