Fixed_effect,Coefficient,Std_error,Lower_95_CI,Upper_95_CI,p_value,Signif
(Intercept),-3.272912859018493,2.897863296845929,-9.092613537998732,2.3665150302156923,0.25871952207128107,
addi:year,0.0018403064065661944,0.0016444388946663692,-0.0013615721692886325,0.005156980008892483,0.2630936304966553,
affett,1.8694726032574804,3.698688782542715,-5.245917511993248,9.019557711727984,0.613248435799068,
affett:year,7.658674664134247e-4,0.0012614810747652986,-0.001778970404185967,0.0032485211709705046,0.5437728162609663,
allor,3.919322205287141,3.415059071549162,-2.208062115945344,11.021198895192708,0.2511094928874725,
allor:year,-4.1854233992306533e-4,0.0011177714924517205,-0.0028184565542506796,0.0015418235279733134,0.7080743378972629,
almen,3.972802064617807,4.0444486345506965,-3.495756026690485,12.494722414265237,0.32595936019383154,
almen:year,-4.259497447527723e-4,0.0015876270929577809,-0.003974991591497167,0.0024113435098236133,0.7884735471556336,
amor,2.8651836953138403,3.0370779137110624,-2.826765828933135,8.85997864846976,0.3454756038529332,
amor:year,2.0423806181183037e-4,5.384000864089617e-4,-8.803126480386837e-4,0.0012160053035540923,0.7044335061639393,
ancor,1.5183559477516526,3.099594338263125,-4.773563121718439,7.4455390953960165,0.6242355575623952,
ancor:year,9.519997918533368e-4,7.267418976195805e-4,-3.4188440972219474e-4,0.002442357241246566,0.1902107755794321,
barbar,4.217002392257953,3.493873677251845,-2.3757174623455724,11.16908851588478,0.22744351241353838,
barbar:year,-5.315569860225446e-4,0.0010855696527531343,-0.0027651267635940683,0.0016427770114488655,0.6243764998430104,
bel,4.281154498784137,3.5702531940398123,-2.459108980595169,11.304043010397363,0.23048210631081595,
bel:year,-6.565195877823004e-4,0.0011400318886848413,-0.003070787925324823,0.0014865546809162467,0.5646974667005553,
bell,-0.5233508402264249,3.541354658873649,-7.643497183998013,6.748026390518102,0.8825142879777095,
bell:year,0.002107946195873512,0.00118484994648887,-2.55659019289048e-4,0.0043324854703405205,0.07522618323616413,.
car,4.427248819344312,4.121201558140944,-3.7575659493503255,12.238433090765225,0.2827054244527324,
car:year,-6.554192194235744e-4,0.0016716673377187412,-0.0038842586588906103,0.0026782564553048858,0.6950026892090473,
chiam,4.978034424795247,3.8235135744744424,-2.860335533410457,12.291755907584324,0.19293250152599598,
chiam:year,-0.001029683403880828,0.0014431310994416102,-0.003641412847029141,0.00196952168703702,0.4755323992054733,
cigl,2.8568673384682017,3.6132833128017463,-3.8414173653253085,9.917834147313052,0.4291442404970381,
cigl:year,2.1262494902643883e-4,0.001140907237907749,-0.0021709402113579495,0.002344438739365705,0.8521586944818569,
cor,2.4275783290579658,3.036683540149653,-3.470304403202261,8.529700516940416,0.42404829676253913,
cor:year,4.475341234476472e-4,5.563435276860745e-4,-6.729473896529849e-4,0.001446714153131214,0.42115418162396046,
crudel,2.011310158324969,3.2456116574740874,-3.991120097925586,8.467128019480135,0.5354543795255828,
crudel:year,6.639788834517082e-4,8.156391783733265e-4,-9.858996470994907e-4,0.0022484189175989654,0.4156108224318652,
debell,2.3939989868331364,3.8575097118390254,-5.500898880125192,9.750352800758012,0.5348579842311535,
debell:year,5.051451034583259e-4,0.0015035789942675914,-0.002523814208920668,0.0033531028456961196,0.7368996739685348,
degn,1.0159513895211378,3.7149136001299325,-5.712996723904044,8.184034695973175,0.7844849225687386,
degn:year,0.0012795644727913776,0.0014042181769641185,-0.0016767542370074108,0.003925372116879899,0.36217467166665107,
digl,2.4036486354847013,4.130569436266974,-5.101714469622475,10.703299189353125,0.5606225791728825,
digl:year,4.577137731894914e-4,0.0016479455720950825,-0.0029389244950395283,0.0035696233898412084,0.7812057241618462,
disper,-1.7033825219030618,3.9558653174926786,-9.06472344026216,5.866324176236763,0.6667616465011885,
disper:year,0.002723522555468382,0.0015351334465230665,-1.36607234422407e-4,0.005647206713995261,0.07604205305690034,.
ditel,-8.268321258839054,5.565681336349178,-18.500288205079904,2.9191869203892047,0.1373875673631673,
ditel:year,0.006501262412768618,0.002686042719558176,0.0010635565510685079,0.011537474157532753,0.0155040045357459,*
donar,1.91287363578552,3.582915249302822,-4.160964909740255,9.651407547362352,0.5934193765089251,
donar:year,7.198984135091942e-4,0.001201913437419322,-0.00180606156226895,0.0028892113273005656,0.5491993696264845,
dì,139.36637692220648,134.65243664920914,-132.52956835428475,387.83889567533225,0.3006650788141802,
dì:year,-0.07690724442651187,0.07646389003803178,-0.2170567994020169,0.07839390773107131,0.3145126441564507,
fat,-3.0917411666580024,3.721089637173745,-10.68103346393514,4.155195747011774,0.4060471609629483,
fat:year,0.003556586973821141,0.0012663621483124336,0.0010983462689925835,0.006121693170948547,0.004977179845789277,**
fedel,2.632715725141654,3.59192713990401,-4.673232821618196,9.744477977788836,0.4635867643960319,
fedel:year,3.043775909356084e-4,0.0012560394593852653,-0.0022157143166984124,0.002619994566402885,0.8085235144031996,
