Fixed_effect,Coefficient,Std_error,Lower_95_CI,Upper_95_CI,p_value(not meaningful since it is tested vs 0),Signif(not meaningful since it is tested vs 0)
lagn_1780,1.8585764695538245,0.13468368546578305,1.6765534005123124,2.2102927842499924,2.563898695906961e-43,***
lagn_1790,1.800185560310835,0.17332066358758963,1.5456207925604744,2.2163813092631366,2.8580773773359277e-25,***
lagn_1800,1.7417946510678455,0.2146950469431405,1.4133389271697074,2.2396225016263887,4.943483456663117e-16,***
lasc_1730,2.522491683080629,0.13103955943851037,2.2350773746179,2.741032708770324,1.4157598154403814e-82,***
lasc_1740,2.440751094966492,0.1030964013160996,2.2126437027898622,2.616684784026759,6.6106486522789265e-124,***
lasc_1750,2.3590105068523552,0.08162242551959487,2.1800838984947917,2.495668201751198,1.1432225142419819e-183,***
lasc_1760,2.2772699187382184,0.07260456795514678,2.111964471971105,2.400439831419382,6.003334063993565e-216,***
lasc_1770,2.1955293306240815,0.08035220460625458,2.0120037595118214,2.338629928966591,2.2110057152747367e-164,***
lasc_1780,2.113788742509943,0.10108106073393495,1.8932648151092344,2.3057001454028443,4.17999041261444e-97,***
lasc_1790,2.032048154395806,0.12866287518157543,1.7631339649769782,2.2750492955365207,3.444313581609057e-56,***
lasc_1800,1.9503075662816691,0.15958302108232578,1.6376095060170262,2.262932491043463,2.3930958051233743e-34,***
lid_1730,2.3068611835776807,0.13952167818887348,2.077576124108389,2.6304978668029446,2.0857258639820114e-61,***
lid_1740,2.164343072127078,0.10535955972115427,2.0032160415008633,2.41574397334348,8.991801996508775e-94,***
lid_1750,2.021824960676472,0.0801373069605526,1.9077207214026188,2.2223843984728577,1.9011584516115436e-140,***
lid_1760,1.8793068492258698,0.07369092285622857,1.769362460960343,2.0657155287808946,1.8466964410963496e-143,***
lid_1770,1.7367887377752638,0.09014282699235628,1.587599337860477,1.9547369910959824,1.015108413581848e-82,***
lid_1780,1.5942706263246613,0.1204496550729955,1.3749742642096516,1.8575414074689522,5.437430476510775e-40,***
lid_1790,1.4517525148740553,0.15677219957151767,1.1695562947219678,1.7768935558128476,2.03920556443659e-20,***
lid_1800,1.3092344034234529,0.19579054806613716,0.9609534318311889,1.7045218077444033,2.2792694825317037e-11,***
mor_1730,2.3727133907281317,0.08225815859972369,2.2118465501847333,2.5332555649204087,5.9019113854917054e-183,***
mor_1740,2.3405150748653023,0.06325933525950443,2.213771521714796,2.462867625462675,1.2002408525792573e-299,***
mor_1750,2.308316759002473,0.048166435716531404,2.202132082237652,2.4064590819866947,0,***
mor_1760,2.2761184431396444,0.04148723602143691,2.187193047344024,2.355194822186271,0,***
mor_1770,2.243920127276815,0.04696061292897869,2.1460189920619768,2.3362300320654628,0,***
mor_1780,2.2117218114139856,0.06141930292290525,2.0914568558245765,2.3284105902105203,5.7909666346344e-284,***
mor_1790,2.179523495551156,0.08013916375474053,2.0241330920470872,2.332948720756499,7.099132048054688e-163,***
mor_1800,2.147325179688327,0.10077283142785029,1.9472783050907105,2.33883924686329,9.453388348040863e-101,***
nè_1730,2.6897856687615045,0.1009379242703306,2.531176424193821,2.9057939347615758,1.8918686047292406e-156,***
nè_1740,2.658458164378758,0.0779116102092522,2.544547109693911,2.8386685467925377,3.5448215266098404e-255,***
nè_1750,2.627130659996011,0.06136453049393289,2.5423010979623,2.781628274205837,0,***
nè_1760,2.5958031556132646,0.057224333530676345,2.5256384323685066,2.752813479408258,0,***
nè_1770,2.5644756512305174,0.06780320966787833,2.4732730992160246,2.7437814917156684,0,***
nè_1780,2.533148146847771,0.08794065204698764,2.4016188980630617,2.749013496992448,1.846218418695299e-182,***
nè_1790,2.501820642465024,0.11262092821309609,2.334996135199444,2.7777397568468847,2.4858577797282315e-109,***
nè_1800,2.4704931380822774,0.1394525754823346,2.2525642033313096,2.810839973914663,3.1753338217659996e-70,***
ond_1730,2.909606294167485,0.12905892873428967,2.711523616959799,3.1999010597046706,1.5106283270644255e-112,***
ond_1740,2.769336040197068,0.09779198798878386,2.620213104859384,3.0047543824320786,2.037562160067962e-176,***
ond_1750,2.629065786226654,0.07491967442942031,2.52363305566867,2.8191037387240327,8.992589018786887e-270,***
ond_1760,2.4887955322562405,0.06931999128302128,2.38880903156787,2.6576704257019914,2.742760037586572e-282,***
ond_1770,2.3485252782858232,0.08449960733282655,2.222424475652039,2.5468278581966746,5.22291348592984e-170,***
ond_1780,2.2082550243154095,0.11232864710474133,2.028814294467966,2.457483304130867,4.853547853185583e-86,***
ond_1790,2.067984770344996,0.14573223786937825,1.8312437419609127,2.384896771445549,1.0520156426428472e-45,***
ond_1800,1.9277145163745786,0.18166084944618233,1.6311846422465637,2.3270409274540063,2.631679374263889e-26,***
pac_1730,2.7245856967761313,0.14718309568788548,2.4408542132596454,2.998850491809643,1.66668391115466e-76,***
pac_1740,2.6981284132010313,0.11247874465488107,2.4755713487794484,2.9072041027346485,3.719769971522841e-127,***
pac_1750,2.671671129625932,0.08466080785148351,2.498585349649797,2.8325773108229186,1.4213933145619603e-218,***
pac_1760,2.645213846050832,0.07218598767803121,2.5048773821469474,2.7811576721373545,5.614562293096187e-294,***
pac_1770,2.618756562475733,0.08235023553153405,2.459302692433393,2.7765766134783303,6.425498882469471e-222,***
pac_1780,2.592299278900633,0.10899397144431697,2.3871473050033103,2.7997158948892173,4.904532535866458e-125,***
pac_1790,2.565841995325533,0.1431963350591391,2.2955111114486733,2.844447850920329,8.480698619519822e-72,***
pac_1800,2.539384711750434,0.180715453079124,2.197068698223586,2.896639391152955,7.505774700278776e-45,***
parl_1730,2.3065342204035217,0.10313318523781785,2.145826808068368,2.543216800349976,8.70267633124761e-111,***
parl_1740,2.2940569917219453,0.07989338531159136,2.1696441486559794,2.477409605097925,2.552876780117538e-181,***
parl_1750,2.2815797630403694,0.061092640478216574,2.1819411058858798,2.4245776838362403,2.9191455124248915e-305,***
parl_1760,2.2691025343587934,0.05181242138194974,2.1769925141892164,2.385686786996243,0,***
parl_1770,2.2566253056772174,0.05691750067533437,2.1507949853289725,2.3702433711734225,0,***
parl_1780,2.244148076995641,0.0734679204932229,2.0999851763893975,2.3816413570313855,6.39841338600338e-205,***
parl_1790,2.231670848314065,0.0956991503874315,2.0293620381259583,2.411033438293409,2.8016731747233604e-120,***
parl_1800,2.219193619632489,0.1205071699649436,1.9602247622696274,2.4334946781136493,9.876725861331688e-76,***
perd_1730,2.8212754255467978,0.11799418879664265,2.6211358294712355,3.0890876981908577,2.3937588088661705e-126,***
perd_1740,2.7173279597462994,0.08984897012790112,2.5736565679162378,2.9358367185655005,6.393751252950087e-201,***
perd_1750,2.613380493945801,0.07140653650081903,2.5111312662336505,2.7967211522681446,3.008661526830178e-293,***
perd_1760,2.5094330281453026,0.0707163111012778,2.412249454756716,2.689116089227516,8.10655110118931e-276,***
perd_1770,2.405485562344804,0.08819607154082436,2.280314394495874,2.6172554681646556,8.561965850525517e-164,***
perd_1780,2.3015380965443057,0.11589712935801,2.1252791040104078,2.5677083185430982,9.312900912855926e-88,***
perd_1790,2.1975906307438073,0.1481944308344682,1.963265491428413,2.5368209451856325,9.499237871306764e-50,***
perd_1800,2.093643164943309,0.1826660374727833,1.7851798521607174,2.501745510187139,2.0570416154566552e-30,***
perfid_1730,3.525530531620362,0.18197717693389667,3.1871005583615597,3.873244234038232,1.2923043030824029e-83,***
perfid_1740,3.3932558245541635,0.1367903477172651,3.136094634601165,3.6669744874568426,7.675244020649043e-136,***
perfid_1750,3.2609811174879653,0.10122428537765492,3.0725689213848213,3.476212003370599,1.0741535418628685e-227,***
perfid_1760,3.1287064104217635,0.08786332050207628,2.9658892027359487,3.2957758175602545,1.0242749842146338e-277,***
perfid_1770,2.996431703355565,0.10551028692459946,2.7935335182239376,3.1941528176052336,2.055326779803179e-177,***
perfid_1780,2.864156996289367,0.14312137723624335,2.590612468174339,3.1445748474200093,4.321985248377891e-89,***
perfid_1790,2.731882289223165,0.18913986098893557,2.3666989560773737,3.0913101891199117,2.7463058195502293e-47,***
perfid_1800,2.599607582156967,0.2387527922887097,2.1353949482628036,3.0708339636191133,1.3109070815426979e-27,***
piet_1730,2.441176007585831,0.07694363657816505,2.3115029354792402,2.6084621057321,6.633806367399988e-221,***
piet_1740,2.40176994081709,0.059024893981467604,2.3080055889007953,2.5408090216780335,0,***
piet_1750,2.3623638740483495,0.046328999502575775,2.29133062253894,2.477491185507823,0,***
piet_1760,2.322957807279608,0.04367650931600738,2.2550721457859955,2.4317583930812128,0,***
piet_1770,2.283551740510867,0.052609142959074304,2.1971027310888718,2.404345234280758,0,***
piet_1780,2.2441456737421266,0.06875048774722102,2.1319571432427864,2.399015587559444,1.044563353033774e-233,***
piet_1790,2.2047396069733853,0.08822902240084428,2.0584160825192366,2.3944764053156335,8.086843359267712e-138,***
piet_1800,2.165333540204644,0.10927449111239097,1.9755944865017816,2.392829006999421,2.186304291977555e-87,***
pover_1730,2.9122506484815283,0.17660509824942053,2.542193388866275,3.248837365400128,4.316296797804429e-61,***
pover_1740,2.814483845517433,0.1372963948708195,2.5383999741357006,3.07789169280631,2.182864914612212e-93,***
pover_1750,2.7167170425533413,0.10540525608530303,2.5039815975162805,2.9178413638658873,1.73454528491583e-146,***
pover_1760,2.618950239589246,0.08927073778870892,2.439273470127673,2.7822875460577015,3.4840430770864803e-189,***
pover_1770,2.521183436625151,0.09709423200849962,2.3240728976284193,2.68829154081292,1.1884971810430351e-148,***
pover_1780,2.423416633661059,0.12443610329140048,2.16764952398018,2.6535922954620466,1.7826515693831516e-84,***
pover_1790,2.325649830696964,0.16168001226009243,1.998115251410793,2.620352028353194,6.495478288262391e-47,***
pover_1800,2.2278830277328687,0.2034589333884039,1.8256667120345242,2.599929022421387,6.641983405467199e-28,***
prov_1730,1.8593900222813033,0.11284743757865064,1.644440574030849,2.088580303180887,5.366146038596526e-61,***
prov_1740,1.9566067439237464,0.08714086817467391,1.7889602977115064,2.1336561977811668,1.1861055744103139e-111,***
prov_1750,2.0538234655661896,0.06797249752939148,1.9271158858720787,2.1954934121072367,1.4819401850849596e-200,***
prov_1760,2.1510401872086327,0.06176352249110434,2.0330108892815004,2.2745998300629138,9.483376895959081e-266,***
prov_1770,2.2482569088510758,0.07195100955937975,2.108608522554337,2.3875647265603246,2.448204471880402e-214,***
prov_1780,2.345473630493519,0.09331080118988119,2.1662364094944144,2.531636993445982,2.0033363982027816e-139,***
prov_1790,2.442690352135962,0.120019191118587,2.2094836465204146,2.6958711655219645,4.412076922325741e-92,***
prov_1800,2.539907073778405,0.14923153028365374,2.2540997245124905,2.858405192589531,5.846136104742191e-65,***
pur_1730,2.2944907509727317,0.13547962892619395,2.0570771767709726,2.5813978355837466,2.439359928898946e-64,***
pur_1740,2.3193670148474155,0.09801546401028845,2.1498120311487656,2.534303609941835,8.616967765602258e-124,***
pur_1750,2.3442432787220984,0.07122778869268574,2.230569569403934,2.5014819456557884,1.4842101608244724e-237,***
pur_1760,2.369119542596782,0.06894802350084044,2.2517175684313218,2.5248693688533277,9.665492330658106e-259,***
pur_1770,2.393995806471466,0.09299638365560142,2.232551955425354,2.596359102482367,3.871883760977841e-146,***
pur_1780,2.4188720703461497,0.12944840735633625,2.1785678258723,2.6873109440458363,6.436954036485978e-78,***
pur_1790,2.4437483342208335,0.17052717767818995,2.122781266772721,2.7959500735801486,1.4099845156733063e-46,***
pur_1800,2.4686245980955173,0.21357952114472664,2.071335667477738,2.898147007112791,6.69917335960651e-31,***
qual_1730,2.9496087500885633,0.1413877922298887,2.6843832719393026,3.228994323991289,1.190172190994415e-96,***
qual_1740,2.8884453543142428,0.10981137628622156,2.6781710907170337,3.104033739041806,1.7396966340784903e-152,***
qual_1750,2.827281958539924,0.08574594025716628,2.6698505751357033,2.991185768686622,1.9952621606950218e-238,***
qual_1760,2.7661185627656035,0.07662892089659334,2.613345595342556,2.9141324949262573,2.475261626302302e-285,***
qual_1770,2.704955166991285,0.08727779845669015,2.528741621943947,2.877406794637946,6.807759409526257e-211,***
qual_1780,2.6437917712169643,0.1121990821156587,2.4214644251824664,2.857751975494231,9.150372016367044e-123,***
qual_1790,2.5826283754426456,0.14417229723572222,2.2964509292593887,2.8647531951250427,9.255383153085366e-72,***
qual_1800,2.521464979668325,0.1794671721829205,2.1674935074477,2.8661868136513777,7.733031597639766e-45,***
sai_1730,2.844896718743705,0.1414273106249732,2.607029807336467,3.1473060191342315,5.387159567738358e-90,***
sai_1740,2.627490092008898,0.10846657190048155,2.4440375375029495,2.8727987802708865,1.2441894248116852e-129,***
sai_1750,2.4100834652740915,0.08415695138229036,2.2800641898447718,2.608792129339977,2.264107087818327e-180,***
sai_1760,2.1926768385392776,0.07716132404883434,2.0796358034899773,2.3716400662166914,1.2544411623412826e-177,***
sai_1770,1.975270211804471,0.09153922442792738,1.8403341971638787,2.1825218720850423,2.866010405598278e-103,***
sai_1780,1.7578635850696642,0.11982934325803878,1.5635573324495144,2.0204342082937568,1.0075166264238026e-48,***
sai_1790,1.5404569583348575,0.15457294594892246,1.2799810218308065,1.8612798294203878,2.14940285055423e-23,***
sai_1800,1.3230503316000508,0.1923034111759158,0.9892798949614245,1.7283270580214463,5.984630642355972e-12,***
scompagn_1730,4.325741262071219,0.23026679239551978,3.869634820272619,4.779161449400335,9.872520954712776e-79,***
scompagn_1740,3.9290798486552774,0.17771508413616843,3.5793735283615127,4.288155130496417,2.596848269220309e-108,***
scompagn_1750,3.532418435239336,0.13540245376754506,3.27231564857375,3.7971773560942594,4.951018417330464e-150,***
scompagn_1760,3.1357570218233946,0.11522289594677755,2.922229851219452,3.3687486231582624,4.35104207953641e-163,***
scompagn_1770,2.739095608407439,0.12810200982730321,2.4834354953020283,2.9938017234831267,1.9591927059838414e-101,***
scompagn_1780,2.3424341949914975,0.1665390404697045,2.017442199854421,2.673662907476179,6.199264337842853e-45,***
scompagn_1790,1.945772781575556,0.2173745545980213,1.5267503529142588,2.3812686585073686,3.514969371375814e-19,***
scompagn_1800,1.5491113681596005,0.27378725295409434,1.029654672212849,2.1078576570783003,1.5307191483201192e-8,***
sent_1730,2.711091410175168,0.10141991066381992,2.5367882047840284,2.920897288859927,2.0344509498428125e-157,***
sent_1740,2.560363060587388,0.07870841596628585,2.427723156717099,2.7286839428548753,4.052670915711959e-232,***
sent_1750,2.409634710999608,0.06088903888837258,2.306848357230037,2.542097000679677,0,***
sent_1760,2.2589063614118245,0.053135479837306585,2.1684188946475875,2.3810039492609807,0,***
sent_1770,2.1081780118240445,0.05952081338737806,2.004377231004031,2.240833789067144,8.6550009449651e-275,***
sent_1780,1.9574496622362645,0.07658667692890542,1.8239269421571906,2.119912273410581,4.403814761099274e-144,***
sent_1790,1.806721312648481,0.09895329599206476,1.6361399314161462,2.0127086825168994,1.7766226236218778e-74,***
sent_1800,1.6559929630607009,0.12377978162986503,1.4426596590621263,1.9128441977197321,8.071554444225117e-41,***
sol_1730,1.9931025121499184,0.12430238060974086,1.7903777811086847,2.284809279607914,7.360022677521255e-58,***
sol_1740,2.007578531521662,0.09603728779099976,1.8628421732258218,2.2487771596111137,4.907926108543963e-97,***
sol_1750,2.022054550893405,0.07539350861433256,1.9256437343742099,2.219361935306612,1.8883218951211115e-158,***
sol_1760,2.036530570265148,0.06952800378288788,1.95191881077326,2.2217762769477725,1.3585357714164776e-188,***
sol_1770,2.051006589636891,0.08168872108689676,1.9441617920489374,2.2552965955419295,4.10969649447596e-139,***
sol_1780,2.0654826090086345,0.10583426982560074,1.910558600574226,2.322134491909141,7.997172068645177e-85,***
sol_1790,2.0799586283803775,0.13571175284458237,1.8702273213197556,2.3971184706186186,5.102578545746674e-53,***
sol_1800,2.0944346477521205,0.16829559924343143,1.8253822112466356,2.470801914718631,1.4892964206396708e-35,***
sospir_1730,2.695913414869416,0.1386365789110452,2.4372114540544323,2.9896682314808807,3.1567033069417014e-84,***
sospir_1740,2.576542192355525,0.1070705271578603,2.369228103785961,2.804076508174398,5.961281493887374e-128,***
sospir_1750,2.4571709698416377,0.0809192430214379,2.3114027826362418,2.634350064839668,1.5582539077883157e-202,***
sospir_1760,2.3377997473277468,0.06686986861105428,2.2169810319624146,2.485057054890709,8.988491273876585e-268,***
sospir_1770,2.2184285248138593,0.07235374279575016,2.081179633841325,2.36031349621625,1.89324099582442e-206,***
sospir_1780,2.0990573022999683,0.09401264913108354,1.9181410410205997,2.2844441704948677,2.0027759302797928e-110,***
sospir_1790,1.979686079786081,0.12361845181174058,1.7344341616640708,2.231466121104117,1.0123836869893666e-57,***
sospir_1800,1.86031485727219,0.15673064279717533,1.5507387872093277,2.1816022043400407,1.7047706996011298e-32,***
spos_1730,3.107660335838233,0.13517032851875022,2.835528648000015,3.3422844652791537,5.775192880462886e-117,***
spos_1740,2.914234788993326,0.10224922370620745,2.706517801483028,3.09316886216022,1.1290871065519344e-178,***
spos_1750,2.7208092421484267,0.07633755848772736,2.563068853114731,2.857971564201316,3.1551057857377105e-278,***
spos_1760,2.52738369530352,0.06624632045557154,2.3927370418490446,2.6463390674839276,0,***
spos_1770,2.3339581484586205,0.0783476876661161,2.183093928997194,2.473621225284139,5.303492559613856e-195,***
spos_1780,2.140532601613714,0.10524627500316688,1.9346085086257931,2.331791950035778,5.891212927511909e-92,***
spos_1790,1.9471070547688143,0.13857788312767355,1.676023953302451,2.204836690174772,7.634793912877033e-45,***
spos_1800,1.7536815079239076,0.17469835154614932,1.412340880466231,2.075715478750996,1.0339918315817625e-23,***
sì_1730,2.748143171636559,0.09715842641959908,2.58685388192575,2.9671572147207312,5.259395734375914e-176,***
sì_1740,2.7196022552159675,0.07286967856861054,2.6017091945009976,2.8858047436419323,7.36666210917061e-305,***
sì_1750,2.691061338795376,0.05381016630235619,2.604429674770042,2.81682057722464,0,***
sì_1760,2.6625204223747847,0.046865676701787755,2.590564676053174,2.7764604047559414,0,***
sì_1770,2.6339795059541924,0.05667947618301006,2.544116849734064,2.7657118671940952,0,***
sì_1780,2.605438589533601,0.07709765301537372,2.469787435108129,2.7736096891225293,2.4154509475242347e-250,***
sì_1790,2.5768976731130095,0.10193550359424422,2.4009983397655357,2.7933992569729065,5.343321734629336e-141,***
sì_1800,2.548356756692418,0.12865830481542972,2.3167128513892363,2.813175157211332,2.5820087001388424e-87,***
terror_1730,3.694912574728434,0.16610387380977204,3.3661148811120354,4.00294917918195,1.2724973719890158e-109,***
terror_1740,3.5029785812621483,0.1290699761417815,3.247678229459489,3.746034189777599,3.309314634935003e-162,***
terror_1750,3.3110445877958554,0.09935298232407425,3.1187797721215524,3.4972517592143464,1.6187086096980165e-243,***
terror_1760,3.1191105943295696,0.08500803468470426,2.9593197296094442,3.2889634353077177,9.814877109137659e-295,***
terror_1770,2.9271766008632767,0.09340830441692172,2.756621505247345,3.112632815786254,1.4430817577733287e-215,***
terror_1780,2.735242607396991,0.1198634690635686,2.517320410378603,2.9843188107098833,2.9262178223785415e-115,***
terror_1790,2.543308613930705,0.1554116649633552,2.2626682082730833,2.864321576889004,3.4014578145151434e-60,***
terror_1800,2.351374620464412,0.1951453676268837,1.9984674788558259,2.7535640401591883,1.9548798448238225e-33,***
tradit_1730,2.7515128813167173,0.13513202156225612,2.502238013763941,3.0430995691151894,3.659387550159503e-92,***
tradit_1740,2.5825123007674726,0.10105265423282313,2.4000529469028398,2.8010061848663166,4.696390592830962e-144,***
tradit_1750,2.4135117202182244,0.07772615820502193,2.27220456193227,2.581940659821871,1.0897931418945079e-211,***
tradit_1760,2.2445111396689796,0.07582752453392423,2.1124965164148763,2.407273167307993,1.4847101420231119e-192,***
tradit_1770,2.0755105591197314,0.09662821715415656,1.904636965953116,2.287855225578765,2.4292102968704763e-102,***
tradit_1780,1.9065099785704867,0.1296262021724619,1.681573258878301,2.1888333664960142,5.748591248954676e-49,***
tradit_1790,1.737509398021242,0.16777256418955458,1.4440240933463833,2.091294991735438,3.9167105002422313e-25,***
tradit_1800,1.5685088174719937,0.20825718562786177,1.1966837242598864,2.0000248440741824,5.0124150126529966e-14,***
trem_1730,3.146878409180026,0.13316715271936228,2.8780377752866015,3.3876842096660007,1.8492650183847348e-123,***
trem_1740,3.0695787707659363,0.10359186677623536,2.8632014778753536,3.266253913469674,5.878497420058836e-193,***
trem_1750,2.9922791323518467,0.07896557562922248,2.8375232296487796,3.144358979679228,0,***
trem_1760,2.914979493937757,0.06516404207988802,2.788524651756887,3.041702783811974,0,***
trem_1770,2.8376798555236675,0.06901916834756984,2.704636127941692,2.9794801310727173,0,***
trem_1780,2.760380217109576,0.08824648317104065,2.5947929854369276,2.939561760548058,8.6372238790012e-215,***
trem_1790,2.6830805786954866,0.11540251712241441,2.4654264763101006,2.9191424279817615,1.4305777819686978e-119,***
trem_1800,2.605780940281397,0.1461319372956759,2.3300462772720665,2.9030399307585744,4.010357422009773e-71,***
trov_1730,2.4481668923031803,0.16132134634206055,2.1173525126674577,2.748672921444976,5.1216013393108736e-52,***
trov_1740,2.4920306199057496,0.11849380614581538,2.2543817541061224,2.7151843187377964,3.421454895458512e-98,***
trov_1750,2.535894347508319,0.08952823082989075,2.3642468775164867,2.705305817780628,1.6974064235875263e-176,***
trov_1760,2.579758075110888,0.08915235749793401,2.411197138829315,2.754855719874285,4.1485894431842346e-184,***
trov_1770,2.6236218027134575,0.11764054696680808,2.407092747911811,2.8681122131000962,3.531944166380614e-110,***
trov_1780,2.6674855303160268,0.1602771675728056,2.384055121781469,2.9996549202671474,3.4040298210085517e-62,***
trov_1790,2.711349257918596,0.20855828756243122,2.353089971343796,3.14267314260149,1.216432770018272e-38,***
trov_1800,2.7552129855211653,0.25935046729876426,2.298100813898053,3.2851762318014694,2.316755662439762e-26,***
ved_1730,3.014876111594477,0.11158929182156353,2.8105120129767847,3.2386094477902367,9.178779492928871e-161,***
ved_1740,2.925910626203912,0.08528135179357373,2.777947937904582,3.105624408177123,5.77821556843052e-258,***
ved_1750,2.836945140813347,0.06636721887268543,2.7261255413660876,2.9824979612959273,0,***
ved_1760,2.7479796554227818,0.062026336186373265,2.6493694343908127,2.8910570764436025,0,***
ved_1770,2.659014170032215,0.07483905987630726,2.5421088304511694,2.834189691685654,1.7065120244857268e-276,***
ved_1780,2.57004868464165,0.09831308787892096,2.404186528747087,2.793009701292713,1.2321396180621126e-150,***
ved_1790,2.481083199251085,0.12665307527281675,2.265222522928352,2.759796327799091,1.8967115110684233e-85,***
ved_1800,2.392117713860518,0.15724979989332122,2.1187008739743742,2.739228685320747,2.9344542954521422e-52,***
virtù_1730,2.3483815870852736,0.142619842585116,2.0784939182169686,2.641396975692029,6.436540115144122e-61,***
virtù_1740,2.3149121718172996,0.106305076092996,2.116529394519669,2.534256613811879,3.907955941878256e-105,***
virtù_1750,2.2814427565493256,0.08413748482091409,2.123033723016252,2.443338429317143,6.438116772404358e-162,***
virtù_1760,2.2479733412813516,0.08760970805543715,2.073882240624472,2.4164168448894046,3.3592530634154334e-145,***
virtù_1770,2.2145039260133776,0.11441067687871523,1.988265298170889,2.4297902592002845,1.8233794099407875e-83,***
virtù_1780,2.1810345107454037,0.15271588806293251,1.8856287102911329,2.469405093200991,2.8478748391714733e-46,***
virtù_1790,2.1475650954774297,0.19588894658599804,1.7677216517628775,2.526876838891195,5.744690254680743e-28,***
virtù_1800,2.1140956802094557,0.24133133606519339,1.6552495087181869,2.5652759332768995,1.9501239829882897e-18,***
