Fixed_effect,Coefficient,Std_error,Lower_95_CI,Upper_95_CI,p_value,Signif
(Intercept),0.9759905091737334,7.669034465348921,-14.05475859810422,16.33850644313657,0.8987316064992636,
addi:year,7.08803166256227e-4,0.004351727746455775,-0.008019228658274292,0.009202908037283191,0.8706140488788683,
affett,14.59434564373893,9.425099646288126,-3.6867138556948142,33.03512206246468,0.12151271220418401,
affett:year,-0.007674633201633099,0.0033687110380698233,-0.01446490506408103,-0.001290452259173634,0.022714032922592938,*
allor,-2.5552508938331338,9.351557250840715,-21.067757295175362,16.518545775362885,0.7846661537271272,
allor:year,0.0021562274081027887,0.0031758662627953357,-0.004151749706857186,0.008534127273267423,0.4971749284671126,
almen,-2.491497117746606,10.513788116398633,-22.648346119337756,18.007456628466795,0.8126767621248292,
almen:year,0.0021754893222846847,0.004122482849093882,-0.006323281881055749,0.009733069598872365,0.597698291224176,
amor,3.1228798021586317,8.055632715485205,-14.232638494069318,17.795957604339666,0.6982646082036906,
amor:year,-0.001064503070847818,0.0014447119620909657,-0.0036105961806036616,0.0019398320157906518,0.461227439522235,
ancor,12.386823001182698,8.534558496154276,-5.207911850877618,28.66370580559953,0.14667617932641713,
ancor:year,-0.006327202520372585,0.001964146484016205,-0.010103983291281185,-0.0019154696092406724,0.00127588401806703,**
barbar,2.6883328766787433,9.414252752566362,-15.49628886781709,21.461305240435276,0.7752152362766946,
barbar:year,-8.514958346392722e-4,0.0029453215723412403,-0.006895737516635838,0.004318672616044256,0.7725039785322467,
bel,25.443405661384546,9.458836142694016,5.99303565157944,42.6221965995426,0.007147156920702341,**
bel:year,-0.013688543091276302,0.003077649497130434,-0.01931670826598132,-0.00728068753106226,8.678394719401404e-6,***
bell,9.769661112120437,9.4901101888232,-9.60839950697164,28.39377502164812,0.30326493901233464,
bell:year,-0.0047940711218544246,0.003256041464336136,-0.010961327387670396,0.0016382310178951352,0.14092319874861034,
car,3.7605803114815637,11.063154808976085,-18.65218445344042,24.36793438831888,0.733917269659778,
car:year,-0.0013221908665680439,0.004426143527084573,-0.009118186694691595,0.008473729976713413,0.7651514075253527,
chiam,18.224200428570693,9.79948667232278,0.07561647737362984,38.41970493501394,0.06292660879344811,.
chiam:year,-0.009564342027108545,0.003803994841027568,-0.01700545401287563,-0.0023545663977024107,0.011927268187740068,*
cigl,-0.17340413041391187,9.515458937565299,-18.83678428861012,18.574389028804152,0.9854606255082412,
cigl:year,6.882498596023427e-4,0.0031562470307658313,-0.005657105931327397,0.006920933115862588,0.8273827004897553,
cor,1.3709554516746845,8.1367640526939,-15.233465327190304,17.113743287043665,0.8661985760816617,
cor:year,1.7047522082498393e-4,0.0015109490208481953,-0.002620519862260175,0.003309220304162092,0.9101680397202887,
crudel,2.1560443112028986,8.65981168334614,-14.604077757919642,19.430785587139177,0.8033830051268822,
crudel:year,-3.4140942305489356e-4,0.002105457117650777,-0.004696459001787477,0.003646633119499448,0.871184160501437,
debell,12.879025524799939,10.375726048356382,-6.578814193067939,33.16441153586752,0.21450787217043205,
debell:year,-0.0062927492879390765,0.004047674191149838,-0.01439225833270757,0.0016897307926904677,0.120027529155121,
degn,12.082328662951817,10.617944632084964,-7.897674607842901,32.173315941168276,0.25515557608996486,
degn:year,-0.0060425021407050266,0.004005147556155518,-0.013481704846285279,0.001812901507924031,0.13137954956147616,
digl,25.064701764812373,10.993587192640524,4.365399922184077,46.853546795314564,0.022611341258230264,*
digl:year,-0.013309662995233267,0.00450098163842428,-0.022558426646611444,-0.005153689369642761,0.0031058986048425304,**
disper,-0.7162683148883361,10.52123953208744,-20.552625538815924,20.57323566942513,0.9457232881998681,
disper:year,0.0010538567030504114,0.003986407325043172,-0.007034510973214562,0.008410105803496786,0.7915005859012435,
ditel,6.899801372640278,15.36632559736841,-21.521043493356753,38.73153185127254,0.6534165788203148,
ditel:year,-0.00296830669309126,0.007411244282569322,-0.018355014853360805,0.011428491433586358,0.6887780137018182,
donar,-0.057571490907216014,9.485513711664618,-16.406721909356747,19.690158638411436,0.995157339590781,
donar:year,9.806147692761947e-4,0.003280965800273551,-0.00627670326293842,0.006713990921110079,0.7650316749262221,
dì,-9.772368916850391,367.90193164346226,-735.8816080644106,717.0554204160663,0.9788087400393595,
dì:year,0.005952380952880818,0.20892304724579894,-0.4040041176520418,0.4188250595637682,0.9772707201011965,
fat,-5.859810270841774,9.636296135364265,-23.768517400343164,15.08894698745846,0.5431226256747312,
fat:year,0.004116636789717496,0.003310465748673451,-0.0027602884262590867,0.010156196169313772,0.21367556125132103,
fedel,0.7785957874360909,9.616363299117598,-18.243433498290937,19.692091600487192,0.9354692136911809,
fedel:year,3.3603052454628533e-4,0.003283489662552107,-0.006184924091582367,0.006631815096241878,0.9184872434884257,
fid,10.893243413899029,9.476959945447435,-6.881321125562803,30.804249931354885,0.2503725687362199,
fid:year,-0.005462376449296674,0.0032650000099652163,-0.01248318984810556,3.2414557038161577e-4,0.09432540084154918,.
fug,10.235172206499305,9.667416079970069,-9.073009197500271,27.790466947614796,0.28972328981862433,
fug:year,-0.004976273814188544,0.003581402518013584,-0.011718736379362006,0.0023989715287665364,0.16468797176309988,
guerr,1.7358227635189123,10.039986454368288,-18.337230216270317,22.252467929414365,0.862737147934831,
guerr:year,-6.711631242554632e-5,0.0036281299579778415,-0.007082586600440785,0.0074027513169771745,0.9852408772647294,
imper,24.089130582469494,9.982065091480214,4.730863462078446,42.28040354529012,0.01581135291797803,*
imper:year,-0.01292672731692695,0.003524401385110543,-0.019249779561174313,-0.005829689709025284,2.446659903290075e-4,***
infedel,22.34700545408075,9.70814399626693,2.9925319901727474,42.07155296041372,0.021341807023507343,*
infedel:year,-0.01171042992973699,0.0031978560527500936,-0.018403027733909824,-0.005822834439815374,2.5029020302373104e-4,***
infel,17.638816209016426,10.522626677499705,-3.608902278021912,38.837134020122676,0.0936843361801889,.
infel:year,-0.009389647612999898,0.004099500968422032,-0.01775757419736525,-0.0015647784034137572,0.021996012077492254,*
ingann,19.914181895956006,9.091361275670481,1.9330535210011144,38.30141539864531,0.028491540793021092,*
ingann:year,-0.010572842588397814,0.0028222741627596795,-0.0164420638939786,-0.00512303428171242,1.7952356044432448e-4,***
ingrat,25.699962072381446,9.820633518766044,5.521554546358196,44.290547582173446,0.008872316864780612,**
ingrat:year,-0.013935112170710752,0.003476340057620253,-0.020586335695155066,-0.007042770697311338,6.1090529966953e-5,***
lagn,13.090883611517697,10.21378989370748,-6.840701146523605,31.990371324837835,0.19995240235019146,
lagn:year,-0.0067723872296753815,0.0038347203847848574,-0.013590750540798276,8.541891805111353e-4,0.07738399206492994,.
lasc,13.43995955765682,9.341476491899115,-5.938270245375348,30.97750967715164,0.15022409033622658,
lasc:year,-0.0069323307570639345,0.0031848243967998045,-0.012555117664409619,5.527146664844389e-5,0.029504751889140642,*
lid,22.603900133682227,9.766469016700862,3.3308149485025424,40.65551571028402,0.020643634891536467,*
lid:year,-0.011997523852091402,0.003526256577355296,-0.01869123467625378,-0.004884340466592108,6.681145966730437e-4,***
mor,11.253662153329977,8.330175770707177,-5.655962120106425,27.654657186455125,0.1767110193596552,
mor:year,-0.005553192857061174,0.0018826675862000251,-0.009149431306779709,-0.0018100851445543719,0.003181437191836135,**
nè,5.948521914028937,8.72024188864336,-11.32275258012308,23.543311418345898,0.49514346111829005,
nè:year,-0.002589358325688046,0.0026099591822570664,-0.00756150404870445,0.0025662694699154203,0.32114541606945535,
ond,27.325761338579916,9.90053947636983,8.7318808856528,46.114091132949255,0.005779649403345206,**
ond:year,-0.014554568927828956,0.0035421359174512275,-0.02177622007707194,-0.007691790876635941,3.974088912254882e-5,***
pac,7.483234314936119,9.961742235003104,-11.063832321878545,27.15323783452584,0.4525338980383021,
pac:year,-0.003449073298192955,0.0035777428879269655,-0.010132376030210185,0.004055832797442677,0.3350278275650024,
parl,11.812158474579553,8.819839138273545,-4.631914789073729,31.02767078887247,0.18048232975109765,
parl:year,-0.005878843851654415,0.0024311781880678664,-0.011378547488318796,-0.0019059452788020802,0.015601579055020205,*
perd,18.145608276558217,9.483990928011577,-2.2517637219472606,35.64896844380245,0.05571116286259953,.
perd:year,-0.00953359144035426,0.003123466131192557,-0.015431220568955456,-0.0030258600458277366,0.0022713479618127357,**
perfid,35.78860889071895,11.219104986569938,13.672581531936743,57.56272530171156,0.0014228753894316491,**
perfid:year,-0.01914893047967272,0.004617902999755199,-0.027213765808691254,-0.00954391822566157,3.373423329908127e-5,***
piet,9.766303626571826,8.399743804982817,-7.239508853488359,26.196296237462473,0.24495503447587685,
piet:year,-0.004711023143956937,0.0019265896970482267,-0.008629327982433214,-0.0012707916159031506,0.014474557966314743,*
pover,14.143739717659905,10.380512665756955,-6.413494363810743,33.92053659017975,0.17303129693687058,
pover:year,-0.007277620559717482,0.003766133322384206,-0.014447658096401281,5.498957694168113e-4,0.05331197066764179,.
prov,-8.392586452131406,9.26110442230167,-25.99259955376629,10.033754030698997,0.3648200818370437,
prov:year,0.005458515320013332,0.002943532440008016,2.4813951932777794e-5,0.011209343654064927,0.06368055787121307,.
pur,14.559929204373264,10.144615655637669,-4.656177751632178,34.77960313618668,0.15121953225827273,
pur:year,-0.00748845439132093,0.0036629017008712205,-0.014531046138703317,1.0823472723021708e-4,0.040913558097929334,*
qual,13.305590534781297,9.836598776506111,-5.3357631410348745,33.27585237644952,0.1761637277657279,
qual:year,-0.006767635954273332,0.003441539109694858,-0.01368698629058284,-4.1773599751599675e-4,0.049245935901026876,*
sai,42.95852678165509,10.120757430439264,24.048312961727948,63.83504154465732,2.189875749956998e-5,***
sai:year,-0.02357753175471102,0.003623764498160454,-0.030363911687578703,-0.016636108578362566,7.69914157908104e-11,***
scompagn,63.880506635769144,13.060011386969432,36.82794301126455,88.84372389137692,1.0016930459843412e-6,***
scompagn:year,-0.03513472667397508,0.005896853859974498,-0.04671386792334548,-0.022655635908229294,2.5500694912977877e-9,***
sent,16.688139610137846,8.971203956866223,-0.5853004811487429,33.924701679600886,0.06285871681018718,.
sent:year,-0.008714333308246405,0.0024917318596585822,-0.01330024393388066,-0.0037029745129811102,4.699933465687299e-4,***
sol,4.309598393980117,9.509268926749632,-14.741670385253315,23.590757751238677,0.6504049053697696,
sol:year,-0.0018645743718852209,0.003129820618414079,-0.008043303519870803,0.004118303803028314,0.5513457219443441,
sospir,13.916435207818711,9.541437713972012,-5.43534401514987,32.41111727290932,0.14469560747184998,
sospir:year,-0.007142247561682265,0.0033673470931693036,-0.013904446603263648,-6.3581938363771e-4,0.033919194016392665,*
spos,23.916555802959905,9.584424133248996,5.772519610254791,43.59460771459306,0.012583061171623208,*
spos:year,-0.012807650597076071,0.0032191631323636775,-0.01923455746614074,-0.0063686647263487385,6.933238268462012e-5,***
sì,19.389261118700414,8.820193729558763,2.0961809239083666,35.57782505026295,0.027929113147855945,*
sì:year,-0.010035465882301751,0.0025332002418124336,-0.014812203599181046,-0.005333302103998027,7.44566002479456e-5,***
terror,24.601412143441703,10.043833658417201,3.879273508060732,42.91103791798988,0.014309261903164939,*
terror:year,-0.012712745470325276,0.003726676496225154,-0.019169511607922813,-0.004471151864022923,6.465811692821445e-4,***
tradit,33.776157902138046,9.888736122475528,14.45276926091442,53.55603354749662,6.363714823784337e-4,***
tradit:year,-0.01833427310452572,0.0037144477137543786,-0.02577027004148769,-0.011032034719105917,7.976760377765922e-7,***
trem,3.922967260148725,8.997495850123746,-13.850415537645272,20.77619075288031,0.6628319663333454,
trem:year,-0.001167713128974116,0.0030345131966293486,-0.007279091677061824,0.004523619119741022,0.7003776755017238,
trov,-8.669998396794842,11.204437644028795,-29.743432117834107,13.774245782802625,0.43904883245556253,
trov:year,0.005725907133830949,0.004659025482048653,-0.0026874073059661124,0.01489667765182051,0.2190746374064068,
ved,8.76748028250747,8.939935417296155,-9.083665549760044,26.085507922998996,0.3267359797084751,
ved:year,-0.003999604487699783,0.0026918444546543286,-0.009107673016747586,0.0014402868582664833,0.13732593650059402,
virtù,15.172336408658019,10.695715067522777,-5.1817856045893125,38.058445630788725,0.15603216650923607,
virtù:year,-0.007695860362445538,0.004313678477182443,-0.01584378271927854,9.247492368330013e-4,0.07441394854216081,.
