Fixed_effect,Coefficient,Std_error,Lower_95_CI,Upper_95_CI,p_value(not meaningful since it is tested vs 0),Signif(not meaningful since it is tested vs 0)
barbar_1770,0.003233667979556154,0.020978688254665305,-0.03523264357170783,0.04562633379478422,0.8774988621601079,
barbar_1780,-0.002081901880669368,0.027662037540801987,-0.05538497453492081,0.0557791332485476,0.9400062089607498,
barbar_1790,-0.007397471740894779,0.036542721613606693,-0.078603424545313,0.06868300991717839,0.8395778261940272,
barbar_1800,-0.01271304160112019,0.04637512163810344,-0.1067209624619327,0.07863292333126294,0.7839809168531382,
bel_1730,-0.12753724709773628,0.03575952438245738,-0.1890818506271155,-0.05353958739678404,3.617459515542995e-4,***
bel_1740,-0.1341024429755593,0.026596119276822042,-0.17936770040179967,-0.07702701783330812,4.6025601183884606e-7,***
bel_1750,-0.1406676388533823,0.020517051304339198,-0.17589442640955338,-0.09596603203736681,7.074936024297816e-12,***
bel_1760,-0.1472328347312053,0.020482457981731306,-0.1829122287704794,-0.10209968978547203,6.563156499727237e-13,***
bel_1770,-0.1537980306090283,0.02651600710575502,-0.20072197510157308,-0.09652070468715049,6.623756800813135e-9,***
bel_1780,-0.1603632264868513,0.03566023047881314,-0.2274170152154923,-0.0898352666291903,6.892652993027993e-6,***
bel_1790,-0.1669284223646743,0.04609979717832017,-0.25810798849548483,-0.07937662714925968,2.934405100506079e-4,***
bel_1800,-0.17349361824249732,0.057128945544907446,-0.289953000048593,-0.06631535710311239,0.0023904245625088073,**
bell_1730,-0.14951678038374183,0.03481824694733462,-0.2210145950633012,-0.0858609369233703,1.753183761413408e-5,***
bell_1740,-0.12843731842500672,0.02512544652573045,-0.1800752444691408,-0.08264127519098244,3.190322361261709e-7,***
bell_1750,-0.1073578564662716,0.018423424416503614,-0.14565206666023184,-0.07385687188004497,5.634896603472509e-9,***
bell_1760,-0.0862783945075365,0.01834976383568515,-0.12712652186921097,-0.05401443194491869,2.5777651170309634e-6,***
bell_1770,-0.06519893254880138,0.024963210128141202,-0.1182951681886769,-0.023779639729038623,0.009006671238976341,**
bell_1780,-0.04411947059006627,0.03462320967876259,-0.11878050247750437,0.01818863705898482,0.20256617713396669,
bell_1790,-0.023040008631331155,0.045426073993895894,-0.12020904078495827,0.059953009296732966,0.6120159792134985,
bell_1800,-0.001960546672595598,0.056722539700014896,-0.1223926788773823,0.10545661686561955,0.9724275654786992,
car_1730,0.020460710723035236,0.05756045461572514,-0.089206784061346,0.1362432101726498,0.7222414728099857,
car_1740,0.013906518528799428,0.0435283065267225,-0.0676849052485031,0.09994992058569019,0.7493608975671209,
car_1750,0.007352326334563619,0.032097939989861365,-0.05375824663031838,0.07100135257902465,0.8188229554564864,
car_1760,7.981341403280329e-4,0.02683092959802629,-0.04899940825592488,0.05546911658982057,0.9762689920609298,
car_1770,-0.0057560580539077755,0.03104152965929382,-0.06539111247277726,0.06023250980805245,0.8528910923635503,
car_1780,-0.012310250248143584,0.041967976995281334,-0.08905522805064267,0.07425711927312016,0.769273866655621,
car_1790,-0.01886444244237917,0.05579518233286079,-0.12049641333020851,0.0932575963663423,0.7352865975208618,
car_1800,-0.02541863463661498,0.07084455094805084,-0.15766403770637413,0.11482545207100397,0.7197488337801572,
chiam_1730,-0.07623072293707867,0.04517036604784673,-0.16645943490784887,0.018859069640689296,0.09148288015387947,.
chiam_1740,-0.08652755697588677,0.034174252262557964,-0.15264779445264295,-0.017397126698310953,0.011342960655110729,*
chiam_1750,-0.09682439101469509,0.0259427103802209,-0.1443265894983221,-0.04396743707620371,1.897854299786999e-4,***
chiam_1760,-0.10712122505350341,0.023575327811033393,-0.1496981410904744,-0.05952222852657136,5.525296816607329e-6,***
chiam_1770,-0.11741805909231173,0.028569128378057616,-0.17099481344770148,-0.05701286221060161,3.9572260821157986e-5,***
chiam_1780,-0.12771489313112006,0.0381342531921733,-0.19830747398608561,-0.05115804737056995,8.107862770677284e-4,***
chiam_1790,-0.13801172716992816,0.04969783287152679,-0.23330552238843227,-0.039839049575589584,0.005486030809422225,**
chiam_1800,-0.14830856120873648,0.06215428443065072,-0.2703211046484182,-0.025784376019047865,0.017026463988747506,*
cigl_1730,-0.048204358734552144,0.04160104611986311,-0.13997778590113213,0.02810527562135535,0.2465664684507059,
cigl_1740,-0.046078109244287735,0.03210645410089807,-0.119248325244558,0.01043242755296893,0.1512396405765695,
cigl_1750,-0.04395185975402338,0.024402463998690317,-0.10348099191453823,-0.005012108112915588,0.07168336234879073,.
cigl_1760,-0.04182561026375897,0.02060617871149053,-0.09317831415579858,-0.010630884802613441,0.04238087672882618,*
cigl_1770,-0.03969936077349456,0.022764609607471856,-0.09460980340350447,-0.004278363435683758,0.08117531758405405,.
cigl_1780,-0.03757311128323021,0.029602682271705046,-0.105521229430527,0.007210798229674881,0.20435303557949502,
cigl_1790,-0.0354468617929658,0.03871548323844926,-0.12284606750307955,0.02607090383131308,0.3598907536322605,
cigl_1800,-0.03332061230270145,0.04884605393173514,-0.14104831445388374,0.04906190997918427,0.49514052666210584,
cor_1730,-0.07110049639609761,0.019685742645069216,-0.10446069512051674,-0.025648179384598613,3.0410698268444933e-4,***
cor_1740,-0.06662515516162115,0.01538386746223193,-0.09272068000105939,-0.03109937634261804,1.4853779304448682e-5,***
cor_1750,-0.06214981392714469,0.012030860506439619,-0.08065253811186349,-0.033587984885227136,2.3932813856369305e-7,***
cor_1760,-0.05767447269266823,0.010571808869704729,-0.0737336515153882,-0.03424703010618113,4.883602712441639e-8,***
cor_1770,-0.05319913145819166,0.011735757020831477,-0.073345187203713,-0.028026429673095734,5.812964506323003e-6,***
cor_1780,-0.0487237902237152,0.014920997109734045,-0.07588914503368534,-0.019335138345926598,0.0010928977569664353,**
cor_1790,-0.04424844898923874,0.019143866601803745,-0.08138676041115299,-0.007116127804976431,0.020812743535109354,*
cor_1800,-0.03977310775476228,0.023859639854970374,-0.08579231619522991,0.007257614729232347,0.09552200465710906,.
crudel_1730,-0.11291923232206869,0.026989507834077886,-0.1664203481842079,-0.060310063949977316,2.8665159386282886e-5,***
crudel_1740,-0.10627944348755158,0.020507726260266188,-0.14726242590103888,-0.06556071791531257,2.1903719062215706e-7,***
crudel_1750,-0.09963965465303448,0.015613200701139652,-0.1293681014755298,-0.06908732087833547,1.7506747987978873e-10,***
crudel_1760,-0.09299986581851738,0.014072993016054575,-0.11772948365659247,-0.06512902019753311,3.885146948780954e-11,***
crudel_1770,-0.0863600769840005,0.01683443272740638,-0.11645145045906669,-0.052311363681760634,2.897936509206252e-7,***
crudel_1780,-0.0797202881494834,0.022356632452250457,-0.12244716519875622,-0.03465371035811106,3.6268556333430364e-4,***
crudel_1790,-0.0730804993149663,0.029108620724525282,-0.12890272494463967,-0.014466715864555769,0.012052153439846627,*
crudel_1800,-0.0664407104804492,0.03641258687447658,-0.13343831145006738,0.00807522451989312,0.06805185656878433,.
debell_1730,-0.005012843202452766,0.054287001827828224,-0.13642979652569118,0.08264825247932928,0.9264281801320527,
debell_1740,3.860783213038843e-5,0.043224108053536624,-0.1076826771152398,0.06361970768164325,0.9992873285193364,
debell_1750,0.005090058866713654,0.034813564195397315,-0.08798634944246236,0.049011320317153724,0.8837563451759392,
debell_1760,0.010141509901296919,0.03127396316977349,-0.07645033231239634,0.04746973125608661,0.7457263232150185,
debell_1770,0.015192960935880184,0.034154839746303955,-0.07720670571990605,0.05922607129921373,0.6564454993751097,
debell_1780,0.02024441197046345,0.04215994745301655,-0.09249761307145071,0.0745948658986086,0.6310985905718992,
debell_1790,0.025295863005046715,0.05301683738003037,-0.11067621191148279,0.09912400219119094,0.6332703673379332,
debell_1800,0.03034731403962998,0.06531863981831001,-0.1339404183163663,0.13183669257871533,0.6422149279378784,
degn_1730,-0.04331493156827193,0.04654937467817952,-0.1525651942458341,0.03146992780867614,0.3521040545761207,
degn_1740,-0.030519286840358095,0.03535770393925856,-0.11699242949618906,0.023609621201251176,0.3880505739596672,
degn_1750,-0.01772364211244426,0.02708414295067239,-0.08554656799603035,0.020007840636387914,0.512859390891566,
degn_1760,-0.004927997384530425,0.024839383999570697,-0.06823026079472613,0.02732931410484704,0.8427364134955079,
degn_1770,0.007867647343382966,0.030008329213291374,-0.06588200231890749,0.047694173144840514,0.7931810382455589,
degn_1780,0.0206632920712968,0.03980031750448605,-0.07028787658867175,0.07998103515119849,0.6036393727304905,
degn_1790,0.03345893679921064,0.051649698463127516,-0.08048264549772491,0.11641486261212539,0.5171110323974862,
degn_1800,0.04625458152712447,0.06443118853315973,-0.0937987918328614,0.15702985865091787,0.4728243907912603,
digl_1730,-0.07741939591597169,0.05436142314942316,-0.18495074895208927,0.031660595776298775,0.15439999319597927,
digl_1740,-0.07284225818407675,0.04098063224379912,-0.15230836181357557,0.01005189606811457,0.0754892826132416,.
digl_1750,-0.0682651204521818,0.030993621660750117,-0.12225331105854356,0.002427815681723975,0.027626210305362955,*
digl_1760,-0.06368798272028686,0.02826201373708661,-0.10849318621788553,0.0029545717952365663,0.024228677513541966,*
digl_1770,-0.05911084498839203,0.034551739892198875,-0.11765939277506002,0.018856037645246994,0.08711949129862578,.
digl_1780,-0.05453370725649709,0.046323304188695395,-0.1363127780409402,0.04529798198964211,0.239099205122128,
digl_1790,-0.049956569524602146,0.06045509709376029,-0.15605804862966857,0.07840647486024582,0.4086102677782529,
digl_1800,-0.0453794317927072,0.07563553060930361,-0.18135747782385814,0.11494084399413947,0.5485228588303761,
disper_1730,-0.26460135996125356,0.054747418258406705,-0.36184972242626967,-0.14973679388917419,1.344033223496682e-6,***
disper_1740,-0.23736613440657006,0.04244403028949046,-0.3129348270753149,-0.14336648694707074,2.238871164088536e-8,***
disper_1750,-0.21013090885188657,0.033335107692570504,-0.2674476735426044,-0.1357672147925624,2.9082597431973253e-10,***
disper_1760,-0.18289568329720218,0.030438148743660454,-0.23219609664208732,-0.11606062853648612,1.8694184291367822e-9,***
disper_1770,-0.1556604577425187,0.035316429454475676,-0.21466000332334148,-0.07610183453329145,1.0452558089514885e-5,***
disper_1780,-0.1284252321878352,0.045536109586684595,-0.204239834983653,-0.03262635764592631,0.004797961740680929,**
disper_1790,-0.10119000663315081,0.05835530960910048,-0.1992882182517031,0.019227978490791418,0.08291230699914003,.
disper_1800,-0.07395478107846731,0.07240624862028992,-0.2028497190836472,0.07248807383670348,0.3070712527044034,
ditel_1730,-0.2940501437678389,0.06764514027587994,-0.4161731755783289,-0.15339493556501324,1.3804273015894167e-5,***
ditel_1740,-0.22903751964015306,0.0461567626578004,-0.3003781236809974,-0.12480971526024616,6.971136559076428e-7,***
ditel_1750,-0.16402489551246546,0.03413027709256939,-0.21457123027502786,-0.07982985179131068,1.5409758443288806e-6,***
ditel_1760,-0.09901227138477964,0.04097746001211649,-0.16060724720937783,-0.002658801291827266,0.01568078221547757,*
ditel_1770,-0.03399964725709381,0.060607557143772486,-0.13369791701269285,0.1042848585675605,0.5748109481679908,
ditel_1780,0.031012976870592013,0.08454139267890423,-0.11671498493558917,0.22026376733199143,0.7137400243293105,
ditel_1790,0.09602560099827784,0.1100048431138544,-0.09739716560575831,0.32829280754437357,0.3827058252211688,
ditel_1800,0.16103822512596544,0.13614231994563905,-0.0857259974311401,0.4436144369479067,0.23686195644166838,
donar_1730,-0.11461496786206715,0.04295488598424326,-0.1954388758733522,-0.028290617392775504,0.0076244364460734005,**
donar_1740,-0.10741598372697503,0.03356521318744118,-0.17461985438884162,-0.04500979225496514,0.0013732390030895567,**
donar_1750,-0.10021699959188313,0.026410879324421842,-0.1552656235035673,-0.05471810793521615,1.4792055984236486e-4,***
donar_1760,-0.09301801545679123,0.023618959778782207,-0.14822495537817543,-0.052634819475225705,8.20686827190606e-5,***
donar_1770,-0.08581903132169932,0.02660048269009514,-0.14920977963492987,-0.04504591815321317,0.0012543653501536486,**
donar_1780,-0.07862004718660742,0.0338633400838153,-0.15805587626765868,-0.026316026944326935,0.020249842012956605,*
donar_1790,-0.0714210630515153,0.043304452748995366,-0.17346877253717466,-0.003185867632791144,0.09909078051822924,.
donar_1800,-0.0642220789164234,0.0537888014192506,-0.1903775367826407,0.02114096542657828,0.23249069476872852,
dì_1730,3.043931205322451,2.3967873403342623,-1.6948687372891678,7.705262441996359,0.2040829532740821,
dì_1740,2.274858761057345,1.6452098568647788,-0.9731605535913989,5.463596909065245,0.16675182066086935,
dì_1750,1.5057863167922108,0.9042370645903736,-0.3038485424294478,3.223428501351454,0.09586166643977603,.
dì_1760,0.7367138725271047,0.27816747176576906,0.17748674711828671,1.2634913728153208,0.00808607502480927,**
dì_1770,-0.032358571738029696,0.6970745248778338,-1.4100100248548075,1.3587568194054467,0.9629750703246416,
dì_1780,-0.8014310160031357,1.4294236326695835,-3.6477900644029106,1.9997768613270912,0.5750243977249357,
dì_1790,-1.5705034602682701,2.1793104936081305,-5.804706649805044,2.6352145998268743,0.4711295835180601,
dì_1800,-2.339575904533376,2.933315498029878,-8.027081776393436,3.3248316204804964,0.4251098815821788,
fat_1730,-0.21175856096592138,0.04241921177299324,-0.2906423984296543,-0.13134618543234713,5.97437177531922e-7,***
fat_1740,-0.17619269122771009,0.03192444472317544,-0.23580196670157388,-0.1143803883154631,3.408320763606689e-8,***
fat_1750,-0.1406268214894988,0.02321327317468871,-0.1834902018870273,-0.09350676098189606,1.3779441392144021e-9,***
fat_1760,-0.10506095175128749,0.018932701055078313,-0.1406721037333252,-0.06519631017939874,2.870138014728889e-8,***
fat_1770,-0.06949508201307619,0.02186191949847513,-0.10862823019895387,-0.022416373962867622,0.0014787647183074938,**
fat_1780,-0.033929212274864895,0.029955719257484928,-0.08609048823170781,0.02738030109027307,0.2573631298091391,
fat_1790,0.0016366574633472908,0.04020761054162884,-0.07232074835771703,0.08278844814545235,0.967530943102837,
fat_1800,0.03720252720155859,0.0513406662584345,-0.0576853885237504,0.13842444780336555,0.4686845449491262,
fedel_1730,-0.11362390155823654,0.03693594103588285,-0.17656661603503715,-0.03331831954706933,0.002096274705724946,**
fedel_1740,-0.11058012564888053,0.02756230491079331,-0.158321945953292,-0.04957651899641011,6.0205034567607725e-5,***
fedel_1750,-0.10753634973952442,0.020810185647971952,-0.1440930245667367,-0.06040310779765626,2.3726332151580582e-7,***
fedel_1760,-0.1044925738301683,0.019606459760210818,-0.13754855212958417,-0.0633634116287243,9.848499903367182e-8,***
fedel_1770,-0.1014487979208123,0.024773553739273372,-0.14607459133843514,-0.04789869688211188,4.2208782749597845e-5,***
fedel_1780,-0.09840502201145618,0.033481501285557005,-0.16061984188086503,-0.028157646431476398,0.0032918139283051114,**
fedel_1790,-0.09536124610210006,0.0436607278307982,-0.17832883747892686,-0.007580984294524411,0.028951787190386626,*
fedel_1800,-0.09231747019274394,0.054492877002535925,-0.19738673383342364,0.020768635507797877,0.09024249163100839,.
fid_1730,-0.058931993784980374,0.04119245338698182,-0.14524684618049485,0.02023717752044486,0.15253047782075413,
fid_1740,-0.0453884058611882,0.03125958607502576,-0.11043810927519918,0.011492209553792574,0.14650616947931894,
fid_1750,-0.031844817937395575,0.02381452043885023,-0.08450631896439735,0.008964140838442488,0.1811567972676721,
fid_1760,-0.018301230013603398,0.02160387008130912,-0.0665776917364197,0.0181898695845302,0.396924121382019,
fid_1770,-0.00475764208981122,0.025999022632686556,-0.05794874236479129,0.04225287119944982,0.8548034223067258,
fid_1780,0.008785945833980957,0.03456584021584039,-0.059669953669052506,0.073557509270225,0.7993564883079123,
fid_1790,0.022329533757773135,0.04498079143819356,-0.066962483308033,0.11000327067648569,0.61959546273436406,
fid_1800,0.035873121681565756,0.05622607974590369,-0.0751198691475206,0.14534690456193025,0.5234634595044169,
fug_1730,-0.03132245299330583,0.039556877609606855,-0.10653751253789831,0.048024621798689306,0.42845788196215545,
fug_1740,-0.050633056167174395,0.028551613579218735,-0.10388875283967774,0.0030859183440823867,0.0761646259147778,.
fug_1750,-0.06994365934104296,0.020510651470897666,-0.10660503921684585,-0.027188920035506853,6.493573519749453e-4,***
fug_1760,-0.08925426251491153,0.019524935942846097,-0.12173231803122336,-0.04486638482162116,4.847169121433004e-6,***
fug_1770,-0.1085648656887801,0.026397036527077197,-0.151496980008801,-0.049771934316237165,3.909445921979376e-5,***
fug_1780,-0.12787546886264867,0.03697875153759858,-0.1924575227287154,-0.042896412858511014,5.440404784191917e-4,***
fug_1790,-0.14718607203651723,0.048919287680576976,-0.23327212110277268,-0.03992600684902492,0.0026232196170547497,**
fug_1800,-0.1664966752103858,0.06143133942132994,-0.275783924247825,-0.03739362165590526,0.006722463286185128,**
guerr_1730,-0.10768390600698652,0.05135992925133946,-0.2118170616581739,-0.008485220680268616,0.036024379349745686,*
guerr_1740,-0.09013011215450373,0.040057563075983904,-0.1724676836771697,-0.016576203889042688,0.024448002058026795,*
guerr_1750,-0.07257631830202094,0.0305774862433981,-0.13756533815589633,-0.01696467357627242,0.017619371469384408,*
guerr_1760,-0.055022524449538146,0.02507917958863314,-0.10744635718710191,-0.011433454198480856,0.028238836882446054,*
guerr_1770,-0.0374687305970558,0.026202215769044516,-0.09312555180859983,0.01047633766915245,0.15272181629779194,
guerr_1780,-0.01991493674457301,0.03328295738168647,-0.08857077726725375,0.04057365414223933,0.5496048333402791,
guerr_1790,-0.0023611428920902178,0.04350359377602831,-0.09718511738579048,0.07696904310381023,0.9567163357774994,
guerr_1800,0.015192650960392573,0.05514506659061318,-0.1013108210604091,0.11524687487060399,0.7829295471655164,
imper_1730,0.044059193343042535,0.04958102029472796,-0.05512994069864296,0.1404629258193489,0.3742018402892056,
imper_1740,0.03355018437361146,0.03855739527644723,-0.04653229847863746,0.10815093617977149,0.3842259914897867,
imper_1750,0.023041175404180603,0.02948722207160777,-0.039708547263876855,0.07934519158013255,0.43457006114951274,
imper_1760,0.012532166434749525,0.024632258898740426,-0.03950406390421964,0.05654280387266589,0.6109131062890516,
imper_1770,0.00202315746531867,0.02642779728556638,-0.05656335473656401,0.0467961251124685,0.9389782376338406,
imper_1780,-0.008485851504112407,0.03383100853119147,-0.08019340969454852,0.050558903667216847,0.8019450975015567,
imper_1790,-0.018994860473543262,0.04410299519382169,-0.11194371069188348,0.059024167852529265,0.6666914581699994,
imper_1800,-0.02950386944297434,0.05567799933414556,-0.14392402252877184,0.07435776830685584,0.5961800507865633,
infedel_1730,-0.07187157904696728,0.03762046123130196,-0.14514949436315197,8.48905265385608e-5,0.05607677253858201,.
infedel_1740,-0.0606549056747856,0.028169306981492226,-0.11411585865325477,-0.004436482154920541,0.031300861352567384,*
infedel_1750,-0.04943823230260369,0.021439284438741827,-0.09001100720816667,-0.004644221830673895,0.02111260696222476,*
infedel_1760,-0.038221558930421784,0.020339574418829078,-0.07167806766349229,0.007145526173758232,0.060221010251242574,.
infedel_1770,-0.0270048855582401,0.025606170480940174,-0.06908265743324658,0.02921413925392465,0.29159725817776455,
infedel_1780,-0.015788212186058193,0.03443219357991785,-0.0738551776924948,0.058474111347282594,0.6465713292372486,
infedel_1790,-0.004571538813876508,0.04475933703281336,-0.08100130639513381,0.08934635924566715,0.9186487413262956,
infedel_1800,0.006645134558305621,0.05575968846196235,-0.09132117375640368,0.12153750447803241,0.9051370864588316,
infel_1730,-0.056954345532898465,0.04554154763995508,-0.12893836653080668,0.04967051071057087,0.2110797608744698,
infel_1740,-0.042252693332099245,0.03403846895563843,-0.09748951664559709,0.03473918067824259,0.21448689693737844,
infel_1750,-0.02755104113130047,0.026300085585801325,-0.0729521331834682,0.029856992128920613,0.29483921071747066,
infel_1760,-0.012849388930501249,0.02594733050569625,-0.060412348438566764,0.039148332621129746,0.6204515826508131,
infel_1770,0.0018522632702975272,0.033216347549031404,-0.06576088360956371,0.06545399684776773,0.955530129145326,
infel_1780,0.016553915471096747,0.04451830920193516,-0.07511548435064909,0.09931133778643973,0.7100081769477006,
infel_1790,0.03125556767189552,0.05752326737481982,-0.08762310415774732,0.1357561145646147,0.5868852502924591,
infel_1800,0.04595721987269474,0.07130543492838234,-0.10387083050556307,0.17367177982296172,0.5192433750743117,
ingann_1730,0.019818499684318258,0.0398173728581031,-0.05769323442553369,0.09886104334047263,0.618670842442371,
ingann_1740,0.008583306584383221,0.03132374062802163,-0.0530651321182918,0.06722057629038747,0.7840698609105737,
ingann_1750,-0.0026518865155515936,0.02473965181290846,-0.05266691801814763,0.0443787914456992,0.9146368620839219,
ingann_1760,-0.013887079615486408,0.02186421999519582,-0.05998920686645742,0.02558291975619403,0.5253299845907422,
ingann_1770,-0.025122272715421223,0.024065700892654262,-0.07901579681748655,0.016934892070956373,0.29652997482348936,
ingann_1780,-0.03635746581535604,0.030255444174447085,-0.09713274725253458,0.01541837639829948,0.22948620491009486,
ingann_1790,-0.04759265891529063,0.03855834467678135,-0.1278560879959232,0.018320940671762872,0.2170902270756655,
ingann_1800,-0.058827852015225446,0.047887577569927925,-0.15889971411206394,0.025449598168053148,0.21927528834714546,
ingrat_1730,-0.09317905873113658,0.04680766997083964,-0.1782885613334001,0.004300631170778097,0.04651615812330079,*
ingrat_1740,-0.09135812213837857,0.036065791831473244,-0.15448531643215807,-0.012606491643138748,0.011305990271099384,*
ingrat_1750,-0.08953718554562062,0.02744908607060395,-0.13293398682175803,-0.028971711656305358,0.0011065378824985234,**
ingrat_1760,-0.08771624895286262,0.023432689242590808,-0.12383612983415021,-0.03282001729163658,1.8159870357294556e-4,***
ingrat_1770,-0.08589531236010461,0.026223217527915652,-0.12673865476329826,-0.026518742512111334,0.0010545854976038065,**
ingrat_1780,-0.08407437576734661,0.03419284959229163,-0.14071644240965128,-0.006651400176488268,0.013939092968020931,*
ingrat_1790,-0.08225343917458866,0.044649438992152166,-0.15825300043592266,0.015225264805543154,0.06544510577171184,.
ingrat_1800,-0.08043250258183066,0.05622207266487872,-0.17987073631548628,0.0404321041660045,0.15253873924214176,
