Fixed_effect,Coefficient,Std_error,Lower_95_CI,Upper_95_CI,p_value,Signif
(Intercept),2.9140570871748075,4.268877345863821,-5.408771729440233,11.474741606289465,0.4948416577420357,
addi:year,-0.0017386730715901622,0.002420879990996595,-0.006605392896873837,0.0029779071739938472,0.4726347261383664,
affett,-1.4730144167872758,5.22445734970391,-12.317124542927093,8.924776696988447,0.7779849806834871,
affett:year,-9.874045395384555e-4,0.0017708048324186765,-0.004257118415770716,0.0026502847330939633,0.5771161043120155,
allor,-8.227166940758924,5.078678504048798,-18.05074899944384,1.811695251524188,0.10524463814115721,
allor:year,0.0029240255640302325,0.0015539696441946571,-2.1547836464289282e-4,0.00596377539282549,0.0598836765617578,.
almen,-9.44675926727189,5.848292954772599,-19.85960236991527,2.657238843321055,0.1062453122090445,
almen:year,0.0035630504440918253,0.002256920819145784,-0.001931184867016572,0.0071522569944573325,0.11439984706558849,
amor,-2.151813197660817,4.506823483958772,-11.028480058303787,6.830276604678696,0.6330369266932484,
amor:year,-5.503077456351196e-4,7.229724919443323e-4,-0.0019556653132006456,8.499880174272428e-4,0.4465532430312531,
ancor,-2.9793861282128224,4.733841077018601,-12.849545294623496,5.892616729649474,0.5291001381042645,
ancor:year,-7.377768393667785e-5,0.0010620071572344386,-0.001963594823429238,0.0020269495756204403,0.9446154764579884,
barbar,-3.657145338432737,5.088068045806995,-13.677206389228534,6.2236577640019215,0.4722832905587472,
barbar:year,4.332080461483604e-4,0.0015546670869860774,-0.0027061302023560054,0.0034589805452328146,0.7805134065559972,
bel,-2.176941551909505,4.9363975892116105,-11.434323009109178,8.03308953959762,0.6592144320097142,
bel:year,-5.951658070678955e-4,0.001628270749771675,-0.00407640119046147,0.002488247120134362,0.7147231507152325,
bell,-6.503370591373839,5.1507328300959925,-16.345497357386694,3.4742870767483187,0.20672910615396137,
bell:year,0.0019848851213037115,0.0016464684460231757,-0.0012344843813433147,0.005029844017537995,0.22799454254403315,
car,-1.2871356913160419,5.912878045055602,-13.669927560672539,9.968026344032014,0.8276757595826453,
car:year,-9.93097637260404e-4,0.0022997275806338016,-0.005239435809592063,0.0035829898493102493,0.6658629901431503,
chiam,4.365980814875128,5.587406413756168,-6.0885467707185335,15.296652486098507,0.43456922387926233,
chiam:year,-0.004276483320532745,0.002041920784474659,-0.008452164306553068,-3.3905247087786524e-4,0.03622940073763557,*
cigl,1.5159252962053358,5.239339334943745,-9.137353780697698,11.49371739806504,0.7723248776953906,
cigl:year,-0.0026614555303268485,0.0015762476975451213,-0.005567584313570534,6.170876717691832e-4,0.09131999895731552,.
cor,-5.384159453112616,4.518263806978246,-14.53318939149813,3.4301233798936757,0.23340108188394992,
cor:year,0.0012506183039269851,7.485434479965784e-4,-2.4150377739979063e-4,0.002597370989786693,0.09477388288091272,.
crudel,-5.650583603145119,4.713024639286279,-14.88709224909068,3.7670584209640907,0.23055541523397233,
crudel:year,0.0013952491042873,0.0011231454595752985,-8.780911742515736e-4,0.0034466817255021983,0.21413722479272793,
debell,-6.908524966244185,5.4142337296307055,-17.460412561713486,3.2131284879601605,0.20195795265829902,
debell:year,0.002201983874012783,0.002093616460247495,-0.0015383644674817286,0.006392223310557426,0.2929092750542865,
degn,-5.025728885672378,5.523966923900758,-16.49458843811719,4.748099891179979,0.36292572406209034,
degn:year,0.001198593364682831,0.001985812810944869,-0.0026323566677584694,0.005171061839012194,0.5461240957645502,
digl,-14.604879373238902,5.921874777398875,-26.250347651505397,-3.0914628613128516,0.013653241618018737,*
digl:year,0.0066855181849919355,0.0022448907232719756,0.002272376581645121,0.010860225172438185,0.0029003749195457705,**
disper,-5.227265209347926,5.612424026250233,-16.239040527017686,5.580601416766239,0.35166019110505564,
disper:year,0.0011749947984415585,0.0021680829166717793,-0.0028307468561255163,0.0052171122211598295,0.5878522321891259,
ditel,-13.010231058154941,7.622468478053781,-27.848687955775056,2.189699630407816,0.08785430866324723,.
ditel:year,0.005783633216983926,0.0037316220421366674,-0.0016604354854691968,0.013099425175365251,0.12116602054651651,
donar,-3.255022412926029,5.2515609246874995,-13.722276219142014,6.309855069989816,0.53537630973300665,
donar:year,-2.5971312147317304e-5,0.001677730091667108,-0.0030154460866683736,0.0036103038113471935,0.9876492163383631,
dì,500.7037150940987,192.70137179476265,127.92878757538688,868.4597697056247,0.009367564310185882,**
dì:year,-0.2857142856872308,0.10938145086637506,-0.4968314412744406,-0.07590677073442821,0.008999033965720861,**
