Fixed_effect,Coefficient,Std_error,Lower_95_CI,Upper_95_CI,p_value,Signif
addi_1730,-0.08822732444144865,0.09969025598036087,-0.2858075495745086,0.11243179600649719,0.3761487980095818,
addi_1740,-0.07120099202502095,0.07566497829333035,-0.22201184942619867,0.07629413822075452,0.346703183258816,
addi_1750,-0.054174659608593245,0.055032366742739855,-0.1642278358052362,0.055665018729714896,0.32491175313671633,
addi_1760,-0.03714832719216554,0.04299144664885877,-0.12258690164313894,0.04891091635656226,0.3875403933114113,
addi_1770,-0.020121994775738283,0.04673647640861371,-0.10996690962868959,0.07074602124637924,0.6668017522777048,
addi_1780,-0.0030956623593105803,0.06353473550508512,-0.12357519143434574,0.12154151047032073,0.9611393006990278,
addi_1790,0.013930670057117123,0.08605438774859961,-0.15076876682327228,0.1824557789671068,0.871398652763763,
addi_1800,0.030957002473544826,0.110862001300484,-0.1802357763925028,0.24481623105741815,0.7800613598015796,
affett_1730,0.0675444837584449,0.07665294737367485,-0.09325843239363478,0.21362329907756689,0.3782243589687545,
affett_1740,0.05849982132893672,0.05759498416420546,-0.05927180015236551,0.17238872128624752,0.3097673395084892,
affett_1750,0.04945515889942831,0.04222109333445525,-0.03279823316456659,0.13423715851581006,0.24146305818668357,
affett_1760,0.04041049646992012,0.035664967482341534,-0.025480742479673354,0.10935288609960757,0.25718966494206663,
affett_1770,0.03136583404041171,0.04225268926771607,-0.04673189717747303,0.11697251251005056,0.4578817539026494,
affett_1780,0.022321171610903523,0.0576413068629594,-0.08064760201287803,0.13732134684141695,0.6985765886761552,
affett_1790,0.013276509181395113,0.07670515905115853,-0.12489685628903095,0.16914281244747917,0.8625846488046731,
affett_1800,0.004231846751886925,0.09730762177206466,-0.1737567751992305,0.20342166645877127,0.9653114414227154,
allor_1730,0.068868486870428125,0.07013125193055252,-0.07699332716457949,0.1939755475907206,0.3261026758422441,
allor_1740,0.06635817511496939,0.05447292622510574,-0.050208679404157415,0.16393287174989624,0.22315316600696206,
allor_1750,0.06384786335951065,0.04275032914200573,-0.028209139977940178,0.1408895532085471,0.13530484430593728,
allor_1760,0.061337551604051965,0.03872034798421449,-0.02067888158232821,0.1353758263406637,0.11316715453611774,
allor_1770,0.05882723984859323,0.04452329514234465,-0.030866756570333328,0.1441272191430978,0.1864117599167509,
allor_1780,0.05631692809313449,0.05724304349605131,-0.05715115465859366,0.16632558710467188,0.3252033619802168,
allor_1790,0.05380661633767575,0.07336615025401118,-0.09023698163885711,0.1871798687202054,0.4633154820381429,
allor_1800,0.05129630458221707,0.09110324765639419,-0.12743635047866084,0.22052780979111924,0.5733961958489913,
almen_1730,0.11439355762451853,0.08463653619407716,-0.07492900154836585,0.2605916525111854,0.17650779059486116,
almen_1740,0.10934761460449827,0.06222145866924097,-0.03482461259863432,0.2117783682330819,0.07885068498413518,.
almen_1750,0.10430167158447812,0.045064893029436524,-0.004806983218073646,0.1777862631933357,0.020641555456909932,*
almen_1760,0.09925572856445797,0.040513544073689935,0.010310081837110996,0.16663208285654912,0.014288025246184428,*
almen_1770,0.09420978554443782,0.05199055614144596,-0.021692346641130043,0.18523028158410337,0.06997758467477244,.
almen_1780,0.08916384252441767,0.07222088761025189,-0.06765269537743128,0.22005098872533888,0.21697974578522597,
almen_1790,0.08411789950439741,0.09581160311443597,-0.10912410505075396,0.257991136145113,0.37997027249729026,
almen_1800,0.07907195648437726,0.12080992500756517,-0.16117465104801393,0.30469336084468324,0.5127798082995948,
amor_1730,0.04182824721027678,0.031120408229285856,-0.015144969130358276,0.10379935158640868,0.17892325726055222,
