Fixed_effect,Coefficient,Std_error,Lower_95_CI,Upper_95_CI,p_value,Signif
(Intercept),10.22886462070737,7.085206744410558,-3.467535840244769,23.983709531169367,0.14882530209476624,
addi:year,-0.005824222100442701,0.004020561755551017,-0.013636464003756853,0.001999300009626529,0.1474467955139044,
affett,-9.294575638552606,8.815701896459078,-25.49162843297825,8.9357494703491,0.29173618508856664,
affett:year,-6.518024755372551e-4,0.003143019265492713,-0.007256055741845641,0.00544559386799744,0.8357123205545558,
allor,-14.461806974454475,8.634987780388633,-32.917782154965884,2.2221875231944237,0.09397508270555949,.
allor:year,0.0022827406173601098,0.0027936562574908627,-0.0028038778046590817,0.00829030747485153,0.4138622647689376,
almen,-13.855802757420427,9.564797585235025,-31.516236490997006,5.017285492201862,0.14744239829323302,
almen:year,0.0019375803565150856,0.0037316535996116166,-0.006592038164864519,0.008072456817006479,0.6036015086105582,
amor,-6.7977987395797514,7.286925745476703,-21.384151247939133,7.0228520638925,0.3508839529024631,
amor:year,-0.002050840584197898,0.0013549944648617131,-0.0048914111157175155,5.096633503971589e-4,0.13014212502012065,
ancor,-14.009345508686541,7.697492538738115,-29.11403375765245,0.9471838113547644,0.06876080350287705,.
ancor:year,0.002055833942752465,0.001839335922234814,-0.001464267983210159,0.005876662979686695,0.26369324217265494,
barbar,-11.714003514559645,8.332990002218434,-27.448162955038462,5.533740989002443,0.15980183827082522,
barbar:year,9.787443100230597e-4,0.0026852828117928437,-0.004476986801112854,0.005941597499955899,0.7154961496970131,
bel,-15.619563306386915,8.564767056519761,-32.002114727997345,-0.013059385284748736,0.06819748080272066,.
bel:year,0.0028679536099718963,0.0027986835073493988,-0.002750192571573133,0.00869349699602198,0.3054807112022104,
bell,-9.807246734258698,8.824245672820453,-27.858051367958467,7.6125460101392965,0.26639718292739556,
bell:year,-1.733117180534836e-4,0.003059159955002944,-0.005882727310982066,0.0058254546329477245,0.9548213203863491,
car,-12.27149408815671,10.39638943703563,-32.80551470600656,7.816440372500418,0.23785661064567865,
car:year,0.001158254647120085,0.004132632018077388,-0.007654117795697803,0.00883960418961246,0.7792700179262871,
chiam,-5.814720594241122,9.395105574101041,-23.945649509631128,12.229478199704456,0.5359759446489112,
chiam:year,-0.0026568379723099673,0.0035213727715204322,-0.009559797633021042,0.00437589761018226,0.4505554858784627,
cigl,-7.892079196443053,8.508278936847493,-24.685806982411673,9.724466528277057,0.3536273168414625,
cigl:year,-0.0014069021312416948,0.0028291327436879253,-0.006835846208653142,0.004103974313525782,0.6189838873945254,
cor,-8.912576809056333,7.490584184495757,-23.284598736132534,5.48325816593372,0.23411032776711144,
cor:year,-8.792290866816286e-4,0.0013758755931040907,-0.003759080782172249,0.0016049959568494082,0.522801852556429,
crudel,-11.252776745614545,7.96002910807196,-26.845789642520412,4.526375541375501,0.15746168155009083,
crudel:year,3.7009455078754763e-4,0.0020330814318468907,-0.003943930760079535,0.004369968484832456,0.8555542658003734,
debell,-12.860381175693238,9.634644685563384,-31.759591007443934,5.004817867122443,0.1819398614180201,
