Fixed_effect,Coefficient,Std_error,Lower_95_CI,Upper_95_CI,p_value,Signif
addi_1730,0.0784444258527639,0.20313625502610905,-0.3201787566842085,0.47889194670433977,0.6993733285845098,
addi_1740,0.018017506010924222,0.15290533011425167,-0.2804257697005908,0.3168137092016026,0.90619888158663,
addi_1750,-0.04240941383091723,0.11015062640050055,-0.2519785206908675,0.17588096910063447,0.7002278464869295,
addi_1760,-0.10283633367275691,0.08673926252427747,-0.2759317633298834,0.07121773597918869,0.2357882097928734,
addi_1770,-0.16326325351459658,0.09773258145494218,-0.3475912877321436,0.041998799684571465,0.09481850487695165,.
addi_1780,-0.22369017335643626,0.13497049285009224,-0.47314848107601326,0.03766812662954472,0.09745348416909698,.
addi_1790,-0.2841170931982777,0.1830842130012995,-0.6263988093692135,0.07747906594090374,0.1207009200352246,
addi_1800,-0.3445440130401174,0.23549956010186535,-0.7901711470538614,0.10544526840770573,0.14345790189179083,
affett_1730,-0.2433156385781512,0.15262658132034995,-0.5563464415988733,0.06998725329368875,0.11089367793537327,
affett_1740,-0.2571274422748524,0.11536188072565161,-0.4974095051273151,-0.02257496977600599,0.025822090039746125,*
affett_1750,-0.27093924597155405,0.08535764824784205,-0.45224231781699725,-0.10272852718240932,0.0015026832373414975,**
affett_1760,-0.2847510496682557,0.07230191626136907,-0.42811524413953955,-0.15164118270385177,8.204008697601407e-5,***
affett_1770,-0.2985628533649569,0.08445875008872993,-0.46212833020428584,-0.128245280358661,4.0775374838613145e-4,***
affett_1780,-0.31237465706165857,0.11403099678971448,-0.5236386043982931,-0.07775241560122298,0.006155448316666235,**
affett_1790,-0.3261864607583602,0.1511189279408176,-0.6109370682133548,-0.014924727458054681,0.03089090324185674,*
affett_1800,-0.3399982644550614,0.19140236917532918,-0.693183744068141,0.05807568318542914,0.07567467367268081,.
allor_1730,-0.1482510899313425,0.13331952954488993,-0.40295208144053485,0.11338480001959884,0.2661388821722337,
allor_1740,-0.13564738678319266,0.1035442872271182,-0.3430779297266131,0.07358859476348938,0.19018155690547553,
allor_1750,-0.12304368363504326,0.08318602205406792,-0.28600417228755426,0.04097011813353135,0.13910318745233483,
allor_1760,-0.11043998048689341,0.07980965794623192,-0.27040694858310527,0.047101427921357526,0.16642209847128775,
allor_1770,-0.097836277338744,0.09523875852989666,-0.2793461905502847,0.08609987903867443,0.3042915757484734,
allor_1780,-0.0852325741905946,0.12256603583229785,-0.3172234218168051,0.14749873320156648,0.48680387911813155,
allor_1790,-0.07262887104244475,0.15564580797913907,-0.37244033625444567,0.22708745510641765,0.6407652278860025,
allor_1800,-0.06002516789429535,0.1915201669063096,-0.43897249642579267,0.3016891738335419,0.7539658861982653,
almen_1730,-0.5058098980511856,0.16441472324861633,-0.7652097885370296,-0.12594065249930456,0.0020949757612416893,**
almen_1740,-0.4635956598863915,0.12094011003477713,-0.6474902140142934,-0.17535497248197882,1.2645288267369733e-4,***
almen_1750,-0.4213814217215974,0.08776100705223558,-0.5431862963357744,-0.21079156743541905,1.575088801929049e-6,***
almen_1760,-0.37916718355680334,0.07911165307155915,-0.4999223175601017,-0.19823625372253229,1.644607264038225e-6,***
almen_1770,-0.33695294539201015,0.10147161225633788,-0.5100085715117461,-0.12148983562083268,8.980416498113237e-4,***
almen_1780,-0.29473870722721607,0.14076753065028905,-0.566705618341395,-0.031181028501060852,0.03627802077794582,*
almen_1790,-0.252524469062422,0.18658960964146212,-0.6399924878790626,0.08642960367581941,0.17593798863595797,
almen_1800,-0.2103102308976279,0.23515323156661064,-0.7109668542200389,0.20589645335962375,0.37113252151682286,
amor_1730,-0.15791859931341534,0.06294943661319487,-0.28304035362308655,-0.03840542718256826,0.012119080204841277,*
amor_1740,-0.17245641513740662,0.04787313167546579,-0.2678855590105816,-0.08199454406927656,3.1533717160182e-4,***
amor_1750,-0.18699423096139833,0.03652091424827544,-0.262033866878636,-0.12046596992795773,3.052186248081238e-7,***
amor_1760,-0.2015320467853896,0.03299170946251269,-0.2717209727350462,-0.14125172911424833,1.005300561191325e-9,***
amor_1770,-0.21606986260938132,0.03944444046508159,-0.3031657338644671,-0.14444650769427897,4.3057822712739874e-8,***
amor_1780,-0.2306076784333726,0.05230688433240351,-0.34017685598133085,-0.13752089963017622,1.0397169011207567e-5,***
amor_1790,-0.24514549425736432,0.06803595878753434,-0.38048336149748063,-0.12076056690230463,3.143532252580104e-4,***
amor_1800,-0.2596833100813556,0.0850559139762207,-0.4281049582830339,-0.1020114502768588,0.0022649844340487087,**
ancor_1730,-0.1809678563863547,0.09130346320894056,-0.36069691230322315,0.0025258812810269237,0.04747385671110642,*
