Fixed_effect,Coefficient,Std_error,Lower_95_CI,Upper_95_CI,p_value,Signif
addi_1730,-0.028117973388412487,0.07416784443062019,-0.17133574633383006,0.11940004884774975,0.7046041594410277,
addi_1740,-0.0479444248713663,0.05648452939575765,-0.15749072872969067,0.06280028623966828,0.3959890794006251,
addi_1750,-0.06777087635432011,0.04129269798650691,-0.14578587193594555,0.017438070335709807,0.10074937074744311,
addi_1760,-0.08759732783727392,0.03232063868983187,-0.15142298104027244,-0.025161738398811532,0.006723052401500703,**
addi_1770,-0.10742377932022773,0.03477229351080502,-0.17724272537852093,-0.04597769846260861,0.002005950810013576,**
addi_1780,-0.1272502308031811,0.04688873040564883,-0.2260421179096391,-0.04358103285144164,0.006650092184484881,**
addi_1790,-0.1470766822861349,0.06334781459904347,-0.281567854602522,-0.03735295411229212,0.0202473418399252,*
addi_1800,-0.16690313376908872,0.08156157258332553,-0.33405481550200933,-0.026642275045006884,0.040722418109955485,*
affett_1730,-0.20730472529248622,0.053677752303013256,-0.3035393088963274,-0.08714350506138002,1.1245187971601852e-4,***
affett_1740,-0.18745603094824403,0.04105539662557119,-0.26175179850418173,-0.10056826453314612,4.9728679067790125e-6,***
affett_1750,-0.1676073366040014,0.03093897910750335,-0.22678675105353097,-0.10257221538879449,6.048822335695752e-8,***
affett_1760,-0.1477586422597592,0.026387982126307778,-0.19645502497883313,-0.09575970788011623,2.150115211512859e-8,***
affett_1770,-0.12790994791551702,0.03004764732111975,-0.18784934591793573,-0.06543889922224856,2.0727737236749255e-5,***
affett_1780,-0.10806125357127483,0.039709280460903544,-0.18750953668016182,-0.029004572899597306,0.006502379419123719,**
affett_1790,-0.0882125592270322,0.05213658155521174,-0.19988398366001037,0.009330338798882848,0.09065525115770887,.
affett_1800,-0.06836386488279,0.06578031357599352,-0.21106315121220087,0.051838294296482554,0.2986766498592891,
allor_1730,-0.2746348668758256,0.04999036560702011,-0.36391014449540215,-0.16886845778745696,3.934742236970377e-8,***
